Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,15,189,MEM,Memphis Grizzlies,25.0,NBA,SF,4.0,69.0,7.0,0.54,0.47,0.4,10.4,11.4,10.9,2.6,0.0,1.2,18.5,15.5,0.1,-0.1,0.0,-0.02,-2.7,-3.1,-5.9,-0.1
2005,15,189,MEM,Memphis Grizzlies,26.0,NBA,SG,4.0,119.0,10.1,0.44,0.23,0.16,9.1,17.9,13.2,6.7,0.9,2.9,10.8,14.2,0.0,-0.1,-0.1,-0.04,-2.6,-0.8,-3.4,0.0
2006,15,189,MEM,Memphis Grizzlies,27.0,NBA,SF,4.0,129.0,6.8,0.53,0.35,0.3,7.1,15.4,11.4,2.9,1.8,1.2,26.1,12.3,-0.1,0.1,-0.1,-0.02,-2.5,0.6,-1.9,0.0
2007,11,189,HOU,Houston Rockets,28.0,NBA,SF,7.0,272.0,12.8,0.66,0.84,0.16,1.3,6.3,3.8,10.3,2.4,1.8,12.8,11.2,0.4,0.3,0.8,0.14,1.3,3.6,5.0,0.5
2008,11,189,HOU,Houston Rockets,29.0,NBA,SF,6.0,246.0,9.4,0.6,0.56,0.24,3.1,7.5,5.2,2.1,1.4,1.6,13.8,11.2,0.2,0.2,0.4,0.08,-1.3,1.6,0.3,0.1
2009,11,189,HOU,Houston Rockets,30.0,NBA,SG,13.0,496.0,11.1,0.58,0.67,0.28,5.2,9.9,7.6,9.7,1.6,1.4,14.1,10.3,0.6,0.5,1.1,0.11,0.3,2.6,2.9,0.6
2011,15,189,MEM,Memphis Grizzlies,32.0,NBA,SF,13.0,339.0,9.9,0.52,0.44,0.14,5.6,12.2,8.8,6.8,1.1,1.5,7.9,10.2,0.3,0.2,0.6,0.08,-0.5,1.0,0.5,0.2
2012,16,189,MIA,Miami Heat,33.0,NBA,SF,23.0,768.0,8.5,0.55,0.79,0.11,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,0.8,0.8,1.5,0.1,-0.7,1.7,1.0,0.6
2013,16,189,MIA,Miami Heat,34.0,NBA,SF,22.0,392.0,7.4,0.49,0.95,0.3,2.9,9.0,6.0,4.6,0.7,1.3,4.5,13.6,0.4,0.3,0.6,0.08,-0.9,-1.1,-2.0,0.0
2014,16,189,MIA,Miami Heat,35.0,NBA,SF,16.0,202.0,5.8,0.66,0.77,0.19,0.7,5.7,3.3,3.7,1.4,0.5,15.1,8.4,0.1,0.1,0.2,0.05,-1.7,-0.3,-2.0,0.0
