Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,25.0,MEM,NBA,SF,4.0,69.0,7.0,0.539,0.467,0.4,10.4,11.4,10.9,2.6,0.0,1.2,18.5,15.5,,0.1,-0.1,0.0,-0.021,,-2.7,-3.1,-5.9,-0.1
2005,26.0,MEM,NBA,SG,4.0,119.0,10.1,0.437,0.226,0.161,9.1,17.9,13.2,6.7,0.9,2.9,10.8,14.2,,0.0,-0.1,-0.1,-0.037,,-2.6,-0.8,-3.4,0.0
2006,27.0,MEM,NBA,SF,4.0,129.0,6.8,0.53,0.35,0.3,7.1,15.4,11.4,2.9,1.8,1.2,26.1,12.3,,-0.1,0.1,-0.1,-0.023,,-2.5,0.6,-1.9,0.0
2007,28.0,HOU,NBA,SF,7.0,272.0,12.8,0.66,0.843,0.157,1.3,6.3,3.8,10.3,2.4,1.8,12.8,11.2,,0.4,0.3,0.8,0.135,,1.3,3.6,5.0,0.5
2008,29.0,HOU,NBA,SF,6.0,246.0,9.4,0.602,0.556,0.244,3.1,7.5,5.2,2.1,1.4,1.6,13.8,11.2,,0.2,0.2,0.4,0.079,,-1.3,1.6,0.3,0.1
2009,30.0,HOU,NBA,SG,13.0,496.0,11.1,0.576,0.667,0.284,5.2,9.9,7.6,9.7,1.6,1.4,14.1,10.3,,0.6,0.5,1.1,0.11,,0.3,2.6,2.9,0.6
2011,32.0,MEM,NBA,SF,13.0,339.0,9.9,0.515,0.439,0.136,5.6,12.2,8.8,6.8,1.1,1.5,7.9,10.2,,0.3,0.2,0.6,0.081,,-0.5,1.0,0.5,0.2
2012,33.0,MIA,NBA,SF,23.0,768.0,8.5,0.547,0.786,0.114,2.4,9.1,5.8,5.4,1.6,1.5,9.8,10.2,,0.8,0.8,1.5,0.097,,-0.7,1.7,1.0,0.6
2013,34.0,MIA,NBA,SF,22.0,392.0,7.4,0.489,0.946,0.301,2.9,9.0,6.0,4.6,0.7,1.3,4.5,13.6,,0.4,0.3,0.6,0.077,,-0.9,-1.1,-2.0,0.0
2014,35.0,MIA,NBA,SF,16.0,202.0,5.8,0.656,0.769,0.192,0.7,5.7,3.3,3.7,1.4,0.5,15.1,8.4,,0.1,0.1,0.2,0.049,,-1.7,-0.3,-2.0,0.0
