Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,24.0,1997,PHO,Phoenix Suns,Oliver Miller,"April 6, 1970",22.0,NBA,C,56,1,19.1,2.2,4.6,0.475,0.0,0.1,0.0,2.2,4.5,0.48,0.475,1.3,1.8,0.71,1.3,3.7,4.9,2.1,0.7,1.8,1.9,2.6,5.6
1994,24.0,1997,PHO,Phoenix Suns,Oliver Miller,"April 6, 1970",23.0,NBA,C,69,30,25.9,4.0,6.6,0.609,0.0,0.1,0.222,4.0,6.5,0.617,0.611,1.2,2.0,0.584,2.0,4.9,6.9,3.5,1.2,2.3,2.4,3.3,9.2
1995,9.0,1997,DET,Detroit Pistons,Oliver Miller,"April 6, 1970",24.0,NBA,PF,64,22,24.3,3.6,6.5,0.555,0.0,0.2,0.231,3.6,6.3,0.565,0.559,1.2,1.9,0.629,2.5,4.9,7.4,1.5,0.9,1.8,1.8,3.4,8.5
1996,28.0,1997,TOR,Toronto Raptors,Oliver Miller,"April 6, 1970",25.0,NBA,PF,76,72,33.1,5.5,10.5,0.526,0.0,0.1,0.0,5.5,10.3,0.533,0.526,1.9,2.9,0.661,2.3,5.1,7.4,2.9,1.4,1.9,2.7,3.6,12.9
1997,31.0,1997,TOT,Total After Trade,Oliver Miller,"April 6, 1970",26.0,NBA,C,61,8,18.9,2.0,3.9,0.517,0.0,0.0,0.0,2.0,3.9,0.521,0.517,0.8,1.3,0.608,1.7,3.3,5.0,1.4,0.8,1.0,1.5,3.0,4.8
1997,7.0,1997,DAL,Dallas Mavericks,Oliver Miller,"April 6, 1970",26.0,NBA,C,42,0,19.9,1.8,3.7,0.494,0.0,0.0,0.0,1.8,3.6,0.497,0.494,0.7,1.3,0.528,2.0,3.6,5.5,1.4,0.8,1.2,1.7,3.2,4.3
1997,28.0,1997,TOR,Toronto Raptors,Oliver Miller,"April 6, 1970",26.0,NBA,C,19,8,16.6,2.5,4.4,0.56,0.0,0.1,0.0,2.5,4.4,0.566,0.56,1.1,1.4,0.769,1.2,2.6,3.8,1.5,0.7,0.7,1.1,2.5,6.0
1998,28.0,1997,TOR,Toronto Raptors,Oliver Miller,"April 6, 1970",27.0,NBA,C,64,53,25.4,2.7,5.8,0.461,0.0,0.1,0.0,2.7,5.7,0.466,0.461,1.0,1.6,0.604,2.3,4.0,6.3,3.1,0.9,1.1,2.0,2.9,6.3
1999,26.0,1997,SAC,Sacramento Kings,Oliver Miller,"April 6, 1970",28.0,NBA,C,4,0,8.8,1.3,2.8,0.455,0.0,0.0,,1.3,2.8,0.455,0.455,0.0,0.0,,1.8,0.3,2.0,0.0,0.0,0.5,1.0,0.8,2.5
2000,24.0,1997,PHO,Phoenix Suns,Oliver Miller,"April 6, 1970",29.0,NBA,C,51,9,21.3,2.7,4.6,0.588,0.0,0.0,,2.7,4.6,0.588,0.588,1.0,1.4,0.671,1.7,3.4,5.1,1.3,0.8,1.6,1.5,2.6,6.3
2004,18.0,1997,MIN,Minnesota Timberwolves,Oliver Miller,"April 6, 1970",33.0,NBA,C,48,1,10.5,1.1,2.1,0.53,0.0,0.0,0.0,1.1,2.1,0.535,0.53,0.3,0.5,0.652,1.0,1.8,2.7,0.8,0.4,0.5,0.7,1.9,2.5
