Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
497,Sam Cassell,1969-11-18,1117.0,771.0,27.96,5.35,12.06,0.44,0.7,2.12,0.33,4.65,9.95,0.47,117.63,3.68,4.2,0.88,0.61,2.31,2.92,5.31,1.04,0.16,2.38,2.72,15.04
