Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1981,22.0,NJN,NBA,SG,81.0,1980.0,15.0,0.503,0.031,0.22,5.3,8.2,6.7,21.9,3.2,1.0,16.4,21.4,,0.6,2.1,2.7,0.065,,-0.2,1.1,0.9,1.4
1982,23.0,NJN,NBA,PG,82.0,2090.0,13.7,0.514,0.039,0.202,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20.0,,0.7,3.2,3.9,0.089,,-0.9,1.6,0.7,1.4
1983,24.0,NJN,NBA,PG,82.0,2625.0,14.3,0.494,0.039,0.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,,1.3,4.7,6.0,0.11,,-0.4,2.0,1.7,2.4
1984,25.0,NJN,NBA,PG,82.0,1870.0,14.5,0.481,0.067,0.183,3.1,6.5,4.8,25.4,4.1,1.1,16.1,18.8,,0.6,3.0,3.6,0.092,,-0.4,2.5,2.1,1.9
1985,26.0,NJN,NBA,PG,58.0,1063.0,14.3,0.496,0.051,0.119,2.1,7.7,4.9,20.8,3.3,0.5,13.6,21.0,,0.3,1.2,1.6,0.071,,-1.4,1.2,-0.2,0.5
1986,27.0,NJN,NBA,PG,79.0,1965.0,13.1,0.465,0.085,0.177,2.9,7.2,5.0,26.1,3.7,0.7,16.3,16.4,,0.5,2.6,3.0,0.074,,-0.9,2.0,1.1,1.6
1987,28.0,WSB,NBA,SG,82.0,1420.0,12.5,0.46,0.037,0.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,,-0.5,1.7,1.2,0.04,,-2.5,1.2,-1.3,0.2
1989,30.0,TOT,NBA,SG,66.0,1143.0,11.8,0.495,0.086,0.163,3.0,7.2,5.0,15.6,2.8,0.5,14.7,20.3,,-0.1,1.1,0.9,0.039,,-2.5,0.1,-2.4,-0.1
1989,30.0,SAS,NBA,SG,36.0,757.0,11.8,0.509,0.098,0.178,2.9,5.8,4.3,16.2,2.6,0.3,15.4,20.6,,0.0,0.6,0.6,0.039,,-2.1,-0.3,-2.4,-0.1
1989,30.0,DEN,NBA,SG,30.0,386.0,11.7,0.466,0.061,0.135,3.3,9.9,6.4,14.4,3.2,0.9,13.1,19.7,,-0.2,0.5,0.3,0.039,,-3.3,0.7,-2.6,-0.1
