Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1998,6,1249,CLE,Cleveland Cavaliers,Cedric Henderson,22,4,157,4.8,0.44,0.04,0.46,3.7,12.0,7.9,14.4,2.2,0.0,27.8,15.0,-0.3,0.1,-0.2,-0.06,-3.7,0.7,-3.0,0.0
1998,6,1592,CLE,Cleveland Cavaliers,Shawn Kemp,28,4,152,25.9,0.57,0.0,0.63,15.3,23.9,19.6,15.5,1.9,2.3,15.0,35.4,0.4,0.2,0.6,0.18,5.3,1.1,6.4,0.3
1998,6,1377,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,22,4,147,16.3,0.57,0.0,0.51,13.9,15.8,14.8,3.7,0.8,3.0,14.3,24.0,0.2,0.1,0.3,0.08,0.1,-0.7,-0.6,0.1
1998,6,2291,CLE,Cleveland Cavaliers,Wesley Person,26,4,136,10.4,0.52,0.66,0.14,2.1,7.5,4.8,15.4,1.3,0.0,3.1,11.8,0.2,0.0,0.2,0.08,2.7,0.3,3.0,0.2
1998,6,1637,CLE,Cleveland Cavaliers,Brevin Knight,22,4,132,8.9,0.35,0.0,0.48,0.0,17.6,8.8,34.0,4.4,0.7,24.0,12.7,-0.2,0.2,0.0,0.01,-4.2,3.3,-0.8,0.0
1998,6,70,CLE,Cleveland Cavaliers,Derek Anderson,23,4,103,15.1,0.64,0.0,1.18,0.0,12.7,6.4,23.2,2.8,0.9,26.4,22.2,0.1,0.1,0.2,0.1,0.1,2.6,2.7,0.1
1998,6,2346,CLE,Cleveland Cavaliers,Vitaly Potapenko,22,4,70,4.6,0.44,0.0,0.67,6.2,16.6,11.4,9.1,1.7,0.0,23.6,18.3,-0.2,0.0,-0.1,-0.07,-4.6,-0.4,-5.0,-0.1
1998,6,2787,CLE,Cleveland Cavaliers,Bob Sura,24,3,31,2.6,0.32,0.4,0.6,0.0,14.1,7.0,24.6,1.9,0.0,24.0,13.5,-0.1,0.0,0.0,-0.08,-6.4,-0.4,-6.8,0.0
1998,6,2842,CLE,Cleveland Cavaliers,Carl Thomas,28,1,11,4.1,0.43,0.0,3.0,13.2,0.0,6.6,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.05,-3.2,-2.6,-5.8,0.0
1998,6,912,CLE,Cleveland Cavaliers,Danny Ferry,31,3,10,-8.5,0.0,1.0,0.0,0.0,14.5,7.3,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,-0.22,-10.9,-4.5,-15.5,0.0
1998,6,366,CLE,Cleveland Cavaliers,Scott Brooks,32,1,8,14.9,0.53,0.0,2.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.19,2.4,-0.2,2.2,0.0
1998,6,2586,CLE,Cleveland Cavaliers,Shawnelle Scott,25,1,3,11.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,33.3,50.4,0.0,0.0,0.0,-0.4,-9.3,6.1,-3.2,0.0
