Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",19.0,NBA,PG,51.0,51.0,1558.0,11.8,25.2,0.47,2.5,6.2,0.4,9.3,19.0,0.49,5.8,6.6,0.87,1.5,5.0,6.4,9.3,1.8,0.7,5.4,3.7,31.8,109.0,110.0
2013,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",20.0,NBA,PG,59.0,59.0,2048.0,12.3,27.2,0.45,2.8,7.1,0.39,9.5,20.1,0.47,6.3,7.4,0.86,0.9,4.6,5.5,8.9,2.3,0.5,4.9,3.7,33.7,108.0,110.0
2014,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",21.0,NBA,PG,71.0,71.0,2496.0,11.0,25.6,0.43,2.5,7.1,0.36,8.4,18.4,0.46,6.0,7.0,0.86,1.1,4.3,5.4,8.9,2.2,0.5,3.9,3.4,30.5,109.0,108.0
2015,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",22.0,NBA,PG,75.0,75.0,2730.0,11.0,23.5,0.47,3.0,7.2,0.42,8.0,16.3,0.49,6.0,7.0,0.86,1.0,3.5,4.5,7.4,2.2,0.4,3.5,2.8,31.0,117.0,108.0
2016,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",23.0,NBA,PG,53.0,53.0,1667.0,12.2,27.1,0.45,2.6,8.1,0.32,9.6,19.0,0.5,5.2,5.9,0.88,1.4,3.5,4.8,7.7,1.7,0.6,3.8,3.3,32.1,109.0,106.0
2017,6,1386,CLE,Cleveland Cavaliers,Kyrie Irving,"March 23, 1992",24.0,NBA,PG,72.0,72.0,2525.0,13.3,28.1,0.47,3.5,8.7,0.4,9.8,19.4,0.5,5.9,6.5,0.9,1.0,3.5,4.5,8.3,1.6,0.5,3.6,3.1,35.9,116.0,112.0
2018,2,1386,BOS,Boston Celtics,Kyrie Irving,"March 23, 1992",25.0,NBA,PG,60.0,60.0,1931.0,13.8,28.1,0.49,4.3,10.5,0.41,9.5,17.6,0.54,6.0,6.8,0.89,0.9,5.0,5.9,7.9,1.7,0.4,3.6,3.2,37.9,118.0,106.0
2019,2,1386,BOS,Boston Celtics,Kyrie Irving,"March 23, 1992",26.0,NBA,PG,67.0,67.0,2214.0,13.1,27.0,0.49,3.8,9.4,0.4,9.4,17.6,0.53,4.7,5.3,0.87,1.5,5.7,7.3,10.1,2.2,0.7,3.7,3.6,34.7,118.0,108.0
2020,3,1386,BRK,Brooklyn Nets,Kyrie Irving,"March 23, 1992",27.0,NBA,PG,20.0,20.0,658.0,14.3,29.9,0.48,4.0,10.2,0.39,10.3,19.7,0.52,6.8,7.3,0.92,1.6,5.8,7.4,9.2,1.9,0.7,3.7,3.8,39.4,119.0,109.0
2021,3,1386,BRK,Brooklyn Nets,Kyrie Irving,"March 23, 1992",28.0,NBA,PG,17.0,17.0,607.0,14.0,26.7,0.52,3.7,9.0,0.41,10.3,17.7,0.58,4.6,4.9,0.94,1.0,5.1,6.1,7.6,1.3,1.0,3.3,4.0,36.3,122.0,116.0
