Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1997,19.0,MIN,NBA,PG,67.0,64.0,2324.0,355.0,871.0,0.408,102.0,288.0,0.354,253.0,583.0,0.434,0.466,245.0,337.0,0.727,54.0,130.0,184.0,522.0,67.0,19.0,210.0,159.0,1057.0,,0.0
1998,20.0,MIN,NBA,PG,82.0,81.0,3112.0,513.0,1237.0,0.415,95.0,304.0,0.313,418.0,933.0,0.448,0.453,329.0,450.0,0.731,58.0,172.0,230.0,704.0,104.0,7.0,256.0,222.0,1450.0,,0.0
1999,21.0,TOT,NBA,PG,49.0,49.0,1895.0,378.0,883.0,0.428,66.0,197.0,0.335,312.0,686.0,0.455,0.465,222.0,278.0,0.799,37.0,105.0,142.0,437.0,59.0,8.0,164.0,125.0,1044.0,,0.0
1999,21.0,MIN,NBA,PG,18.0,18.0,661.0,124.0,304.0,0.408,8.0,39.0,0.205,116.0,265.0,0.438,0.421,63.0,87.0,0.724,17.0,45.0,62.0,167.0,29.0,5.0,55.0,44.0,319.0,,0.0
1999,21.0,NJN,NBA,PG,31.0,31.0,1234.0,254.0,579.0,0.439,58.0,158.0,0.367,196.0,421.0,0.466,0.489,159.0,191.0,0.832,20.0,60.0,80.0,270.0,30.0,3.0,109.0,81.0,725.0,,0.0
2001,23.0,NJN,NBA,PG,67.0,67.0,2557.0,563.0,1277.0,0.441,110.0,335.0,0.328,453.0,942.0,0.481,0.484,362.0,458.0,0.79,53.0,152.0,205.0,506.0,79.0,5.0,197.0,150.0,1598.0,,1.0
2002,24.0,PHO,NBA,PG,82.0,80.0,3187.0,625.0,1413.0,0.442,71.0,248.0,0.286,554.0,1165.0,0.476,0.467,353.0,452.0,0.781,75.0,191.0,266.0,666.0,77.0,13.0,284.0,186.0,1674.0,,0.0
2003,25.0,PHO,NBA,PG,81.0,81.0,3240.0,671.0,1530.0,0.439,89.0,296.0,0.301,582.0,1234.0,0.472,0.468,375.0,467.0,0.803,53.0,210.0,263.0,654.0,108.0,20.0,263.0,200.0,1806.0,,0.0
2004,26.0,TOT,NBA,PG,81.0,81.0,3254.0,598.0,1386.0,0.431,87.0,274.0,0.318,511.0,1112.0,0.46,0.463,356.0,436.0,0.817,58.0,205.0,263.0,719.0,129.0,9.0,249.0,172.0,1639.0,,0.0
2004,26.0,PHO,NBA,PG,34.0,34.0,1415.0,262.0,606.0,0.432,37.0,118.0,0.314,225.0,488.0,0.461,0.463,147.0,185.0,0.795,19.0,98.0,117.0,281.0,64.0,5.0,97.0,74.0,708.0,,0.0
2004,26.0,NYK,NBA,PG,47.0,47.0,1839.0,336.0,780.0,0.431,50.0,156.0,0.321,286.0,624.0,0.458,0.463,209.0,251.0,0.833,39.0,107.0,146.0,438.0,65.0,4.0,152.0,98.0,931.0,,0.0
2005,27.0,NYK,NBA,PG,82.0,82.0,3281.0,604.0,1308.0,0.462,115.0,325.0,0.354,489.0,983.0,0.497,0.506,458.0,549.0,0.834,50.0,198.0,248.0,668.0,122.0,6.0,233.0,186.0,1781.0,,0.0
2006,28.0,NYK,NBA,PG,60.0,60.0,2193.0,349.0,774.0,0.451,33.0,104.0,0.317,316.0,670.0,0.472,0.472,246.0,326.0,0.755,25.0,150.0,175.0,382.0,63.0,4.0,157.0,143.0,977.0,,0.0
2007,29.0,NYK,NBA,PG,74.0,74.0,2748.0,395.0,952.0,0.415,123.0,345.0,0.357,272.0,607.0,0.448,0.48,297.0,386.0,0.769,36.0,177.0,213.0,403.0,71.0,10.0,179.0,185.0,1210.0,,0.0
2008,30.0,NYK,NBA,PG,24.0,19.0,805.0,111.0,265.0,0.419,28.0,74.0,0.378,83.0,191.0,0.435,0.472,83.0,116.0,0.716,17.0,42.0,59.0,113.0,21.0,2.0,48.0,57.0,333.0,,0.0
2009,31.0,BOS,NBA,PG,23.0,4.0,414.0,38.0,111.0,0.342,6.0,25.0,0.24,32.0,86.0,0.372,0.369,6.0,13.0,0.462,2.0,26.0,28.0,75.0,10.0,3.0,37.0,34.0,88.0,,0.0
