Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,23.0,CHH,NBA,PG,61,1,14.2,2.0,4.2,.465,0.9,1.8,.464,1.1,2.4,.465,.566,0.7,0.8,.824,0.5,1.1,1.6,1.6,0.6,0.1,1.1,1.2,5.4
1998,24.0,TOT,NBA,PG,77,9,21.8,4.1,10.4,.393,0.5,2.0,.268,3.5,8.3,.424,.420,1.4,2.0,.735,0.5,1.7,2.2,2.2,0.9,0.2,1.4,1.2,10.1
1998,24.0,CHH,NBA,PG,3,0,11.3,1.0,1.3,.750,0.3,0.3,1.000,0.7,1.0,.667,.875,0.3,0.7,.500,0.0,0.7,0.7,1.0,0.0,0.0,1.3,2.7,2.7
1998,24.0,GSW,NBA,PG,74,9,22.3,4.2,10.7,.392,0.6,2.1,.263,3.6,8.6,.423,.418,1.5,2.0,.738,0.5,1.8,2.3,2.3,1.0,0.2,1.4,1.2,10.4
1999,25.0,GSW,NBA,PG,36,13,17.5,2.6,7.0,.364,0.4,1.8,.242,2.1,5.2,.406,.395,1.3,2.0,.648,0.3,1.2,1.5,2.6,0.4,0.2,1.3,1.3,6.8
2001,27.0,PHO,NBA,SG,82,11,27.9,4.7,11.3,.415,0.7,2.0,.321,4.0,9.2,.436,.444,2.3,2.9,.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3
2002,28.0,TOT,NBA,SG,63,17,23.0,3.6,9.3,.384,1.1,3.4,.313,2.5,5.9,.425,.441,1.2,1.5,.804,0.9,2.3,3.2,2.1,0.8,0.2,0.9,1.6,9.5
2002,28.0,PHO,NBA,SG,41,1,21.4,4.0,10.1,.399,1.1,3.6,.320,2.9,6.6,.442,.456,1.4,1.6,.836,0.9,2.1,3.0,2.0,0.8,0.1,1.0,1.5,10.6
2002,28.0,BOS,NBA,SG,22,16,25.9,2.7,7.8,.349,0.9,3.0,.299,1.8,4.8,.381,.407,1.0,1.4,.733,0.9,2.7,3.6,2.3,1.0,0.3,0.9,1.7,7.4
2003,29.0,BOS,NBA,PG,67,39,28.0,3.5,8.4,.416,1.8,4.5,.395,1.7,3.8,.441,.523,1.0,1.3,.782,0.6,2.9,3.5,2.2,1.1,0.1,1.0,1.9,9.8
2004,30.0,DAL,NBA,SG,33,11,15.4,2.1,5.6,.380,0.6,2.0,.303,1.5,3.6,.424,.435,1.1,1.3,.841,0.5,1.3,1.8,0.8,0.8,0.2,0.5,1.4,6.0
2005,31.0,ATL,NBA,SG,56,1,23.9,4.4,10.6,.416,1.3,3.6,.356,3.1,6.9,.447,.477,1.8,2.4,.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9
2006,32.0,TOT,NBA,"PG,SG",24,0,16.0,3.0,6.7,.441,0.8,2.0,.426,2.1,4.8,.447,.503,0.8,1.1,.741,0.6,1.6,2.2,1.4,0.5,0.0,0.8,1.2,7.6
2006,32.0,ATL,NBA,SG,1,0,7.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
2006,32.0,DET,NBA,PG,23,0,16.4,3.1,7.0,.444,0.9,2.0,.426,2.2,4.9,.451,.506,0.8,1.1,.720,0.6,1.7,2.2,1.4,0.6,0.0,0.8,1.2,7.8
2007,33.0,Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece)
2008,34.0,Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico),Did Not Play (other pro league—Puerto Rico)
