Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2002,2,77,BOS,Boston Celtics,7,Kenny Anderson,PG,6-0,168,"October 9, 1970",US,10,Georgia Tech
2002,2,188,BOS,Boston Celtics,4,Tony Battie,C,6-11,230,"February 11, 1976",US,4,Texas Tech
2002,2,271,BOS,Boston Celtics,30,Mark Blount,C,7-0,230,"November 30, 1975",US,1,Pitt
2002,2,384,BOS,Boston Celtics,42,Kedrick Brown,SF,6-7,222,"March 18, 1981",US,R,Okaloosa-Walton Community College
2002,2,394,BOS,Boston Celtics,11,Randy Brown,PG,6-2,190,"May 22, 1968",US,10,"Houston, New Mexico State"
2002,2,726,BOS,Boston Celtics,28,Tony Delk,SG,6-1,189,"January 28, 1974",US,5,Kentucky
2002,2,941,BOS,Boston Celtics,40,Joseph Forte,SG,6-4,194,"March 23, 1981",US,R,UNC
2002,2,1494,BOS,Boston Celtics,31,Joe Johnson,SG,6-7,240,"June 29, 1981",US,R,Arkansas
2002,2,1901,BOS,Boston Celtics,0,Walter McCarty,PF,6-10,230,"February 1, 1974",US,5,Kentucky
2002,2,2239,BOS,Boston Celtics,9,Milt Palacio,PG,6-3,195,"February 7, 1978",US,2,"Midland College, Colorado State"
2002,2,2307,BOS,Boston Celtics,34,Paul Pierce,SG,6-7,235,"October 13, 1977",US,3,Kansas
2002,2,2349,BOS,Boston Celtics,52,Vitaly Potapenko,C,6-10,280,"March 21, 1975",UA,5,Wright State University
2002,2,2502,BOS,Boston Celtics,54,Rodney Rogers,SF,6-7,235,"June 20, 1971",US,8,Wake Forest
2002,2,2775,BOS,Boston Celtics,20,Erick Strickland,PG,6-3,210,"November 25, 1973",US,5,Nebraska
2002,2,3001,BOS,Boston Celtics,8,Antoine Walker,PF,6-8,224,"August 12, 1976",US,5,Kentucky
2002,2,3139,BOS,Boston Celtics,55,Eric Williams,SF,6-8,220,"July 17, 1972",US,6,Providence
