Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
3024,Bill Walton,1952-11-05,28.0,0.0,393.0,7.45,13.85,0.54,0.0,0.1,0,7.45,13.75,0.54,2.8,5.35,0.52,4.3,11.85,16.15,4.65,1.25,1.95,3.8,9.3,17.65,104.5,106.0
