Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,24,161,PHO,Phoenix Suns,Leandro Barbosa,"November 28, 1982",22.0,NBA,PG,12.0,0.0,116.0,3.7,10.9,0.34,1.2,3.1,0.4,2.5,7.8,0.32,0.6,1.2,0.5,1.6,3.7,5.3,3.7,0.9,0.0,1.6,2.5,9.3
2006,24,161,PHO,Phoenix Suns,Leandro Barbosa,"November 28, 1982",23.0,NBA,SG,20.0,3.0,632.0,5.9,12.5,0.47,1.5,3.9,0.39,4.3,8.5,0.51,2.8,3.3,0.86,0.3,1.5,1.8,3.1,0.9,0.2,1.7,3.8,16.1
2007,24,161,PHO,Phoenix Suns,Leandro Barbosa,"November 28, 1982",24.0,NBA,SG,11.0,1.0,349.0,6.6,16.3,0.4,1.9,6.1,0.3,4.7,10.2,0.46,2.9,4.0,0.72,0.7,3.2,3.9,2.5,1.2,0.2,2.3,3.1,17.9
2008,24,161,PHO,Phoenix Suns,Leandro Barbosa,"November 28, 1982",25.0,NBA,SG,5.0,1.0,143.0,4.8,13.8,0.34,1.0,4.5,0.22,3.8,9.3,0.4,2.5,2.8,0.91,0.5,4.5,5.0,2.3,0.8,0.0,1.0,2.5,13.1
2010,24,161,PHO,Phoenix Suns,Leandro Barbosa,"November 28, 1982",27.0,NBA,PG,16.0,0.0,250.0,6.2,14.8,0.42,1.7,5.0,0.34,4.5,9.8,0.46,2.4,3.5,0.71,0.3,2.7,3.0,2.9,0.7,0.3,2.2,4.8,16.6
2012,12,161,IND,Indiana Pacers,Leandro Barbosa,"November 28, 1982",29.0,NBA,SG,11.0,0.0,223.0,4.4,11.8,0.37,0.5,3.2,0.15,3.9,8.6,0.45,1.0,1.9,0.5,0.8,3.1,3.9,2.3,0.8,0.2,2.1,3.7,10.2
2015,10,161,GSW,Golden State Warriors,Leandro Barbosa,"November 28, 1982",32.0,NBA,SG,21.0,0.0,229.0,6.1,13.8,0.44,1.3,3.6,0.35,4.9,10.2,0.48,2.8,3.5,0.82,1.3,3.0,4.2,2.8,0.9,0.2,1.9,3.8,16.3
2016,10,161,GSW,Golden State Warriors,Leandro Barbosa,"November 28, 1982",33.0,NBA,SG,23.0,0.0,254.0,7.2,12.5,0.58,1.6,4.0,0.39,5.7,8.5,0.67,2.3,3.0,0.76,1.6,2.3,3.8,2.1,1.6,0.1,1.6,3.4,18.3
