PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bam Adebayo,22,72,72,2417,6.6,11.8,0.557,0.0,0.2,0.14300000000000002,6.5,11.6,0.564,3.9,5.7,0.691,2.6,8.3,10.9,5.5,1.2,1.4,3.0,2.7,17.1
Duncan Robinson,25,73,68,2166,5.4,11.4,0.47,4.5,10.1,0.446,0.9,1.3,0.654,1.1,1.2,0.9309999999999999,0.2,3.7,3.9,1.7,0.6,0.3,1.2,3.2,16.3
Kendrick Nunn,24,67,67,1962,7.4,16.8,0.439,2.5,7.2,0.35,4.8,9.6,0.505,1.6,1.8,0.85,0.4,2.9,3.3,4.0,1.0,0.3,2.1,2.8,18.8
Jimmy Butler,30,58,58,1959,6.3,13.9,0.455,0.5,2.2,0.244,5.8,11.7,0.495,8.0,9.6,0.8340000000000001,1.9,5.1,7.1,6.4,1.9,0.6,2.3,1.5,21.3
Goran Dragić,33,59,3,1663,6.9,15.7,0.441,2.7,7.3,0.36700000000000005,4.2,8.4,0.505,4.1,5.3,0.7759999999999999,0.6,3.4,4.0,6.5,0.9,0.2,3.1,2.7,20.6
Tyler Herro,20,55,8,1508,6.4,15.1,0.428,2.8,7.1,0.389,3.7,7.9,0.462,2.1,2.4,0.87,0.4,5.0,5.3,2.9,0.8,0.2,2.1,1.8,17.7
Derrick Jones,22,59,16,1375,4.8,9.1,0.527,1.0,3.5,0.28,3.8,5.7,0.677,2.5,3.2,0.772,1.7,4.4,6.1,1.6,1.5,1.0,0.8,3.4,13.1
Kelly Olynyk,28,67,9,1300,5.1,11.0,0.462,2.6,6.5,0.406,2.5,4.5,0.5429999999999999,2.4,2.8,0.86,1.2,7.2,8.4,3.2,1.2,0.6,2.0,4.8,15.2
Meyers Leonard,27,51,49,1034,4.1,8.1,0.509,1.8,4.5,0.414,2.3,3.7,0.623,0.6,1.0,0.643,1.0,8.0,9.1,1.9,0.5,0.5,1.4,3.7,10.8
Jae Crowder,29,20,8,553,5.1,10.7,0.48200000000000004,3.7,8.3,0.445,1.4,2.3,0.611,1.4,2.0,0.733,0.8,6.2,7.0,2.3,1.6,0.7,1.0,3.8,15.4
Andre Iguodala,36,21,0,418,3.3,7.6,0.43200000000000005,1.2,4.0,0.298,2.1,3.5,0.585,0.5,1.3,0.4,1.5,5.3,6.7,4.4,1.2,1.8,2.2,3.0,8.3
Justise Winslow,23,11,5,352,5.1,13.2,0.38799999999999996,0.6,2.8,0.222,4.5,10.4,0.431,1.8,2.8,0.667,1.6,5.8,7.5,4.5,0.7,0.5,2.5,3.9,12.7
Chris Silva,23,44,0,346,5.0,8.1,0.615,0.0,0.3,0.0,5.0,7.8,0.64,3.8,5.7,0.6729999999999999,6.2,6.9,13.1,2.4,0.9,2.2,3.3,8.8,13.8
James Johnson,32,18,0,281,5.0,11.1,0.44799999999999995,2.0,5.8,0.35600000000000004,2.9,5.4,0.5479999999999999,1.0,1.8,0.5710000000000001,1.0,5.6,6.7,2.7,0.8,1.7,1.9,4.4,13.1
Solomon Hill,28,11,1,187,2.7,8.7,0.311,1.3,4.6,0.292,1.3,4.0,0.33299999999999996,2.7,3.1,0.875,1.0,3.1,4.0,1.9,2.3,1.0,2.1,2.3,9.4
Gabe Vincent,23,9,0,83,3.5,16.0,0.21600000000000003,2.6,11.7,0.222,0.9,4.3,0.2,0.0,0.0,,0.0,2.2,2.2,2.6,2.2,0.0,0.4,2.6,9.5
Udonis Haslem,39,4,1,44,3.3,9.0,0.364,0.8,2.5,0.33299999999999996,2.5,6.5,0.375,2.5,3.3,0.75,0.8,12.3,13.1,0.8,0.0,0.0,0.8,4.9,9.8
Dion Waiters,28,3,0,42,8.6,22.3,0.385,6.9,14.6,0.47100000000000003,1.7,7.7,0.222,0.0,0.9,0.0,0.0,9.4,9.4,2.6,0.0,1.7,2.6,4.3,24.0
KZ Okpala,20,5,0,26,4.2,6.9,0.6,0.0,1.4,0.0,4.2,5.5,0.75,1.4,2.8,0.5,1.4,5.5,6.9,1.4,2.8,1.4,1.4,2.8,9.7
Daryl Macon,24,4,0,14,2.6,7.7,0.33299999999999996,2.6,5.1,0.5,0.0,2.6,0.0,0.0,0.0,,0.0,0.0,0.0,2.6,0.0,0.0,5.1,2.6,7.7
Kyle Alexander,23,2,0,13,2.8,5.5,0.5,0.0,0.0,,2.8,5.5,0.5,0.0,0.0,,5.5,2.8,8.3,0.0,0.0,0.0,2.8,2.8,5.5
