PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tobias Harris,27,72,72,2469,8.1,17.1,0.47100000000000003,1.9,5.2,0.36700000000000005,6.2,11.9,0.517,2.5,3.1,0.8059999999999999,1.0,6.2,7.2,3.3,0.8,0.6,1.5,2.4,20.6
Al Horford,33,67,61,2025,5.7,12.6,0.45,1.8,5.0,0.35,3.9,7.6,0.516,1.1,1.4,0.763,1.8,6.3,8.1,4.8,0.9,1.1,1.4,2.5,14.2
Ben Simmons,23,57,57,2017,6.7,11.5,0.58,0.0,0.1,0.28600000000000003,6.7,11.4,0.583,3.3,5.3,0.621,2.0,5.9,7.9,8.1,2.1,0.6,3.6,3.3,16.7
Josh Richardson,26,55,53,1693,5.9,13.7,0.43,1.8,5.3,0.341,4.1,8.4,0.486,2.4,3.0,0.809,0.9,2.8,3.7,3.4,1.1,0.8,2.2,2.9,16.1
Furkan Korkmaz,22,72,12,1559,5.6,13.0,0.43,3.3,8.2,0.402,2.3,4.8,0.478,1.8,2.4,0.755,0.4,3.5,3.9,1.8,0.9,0.4,1.4,2.3,16.3
Joel Embiid,25,51,51,1506,9.1,19.1,0.47700000000000004,1.4,4.1,0.331,7.8,15.0,0.517,8.4,10.4,0.807,3.4,10.8,14.2,3.6,1.1,1.6,3.8,4.2,28.0
Matisse Thybulle,22,65,14,1287,3.1,7.4,0.423,1.6,4.4,0.35700000000000004,1.6,3.0,0.519,0.7,1.1,0.61,1.2,1.8,3.0,2.2,2.6,1.3,1.4,3.9,8.5
Mike Scott,31,68,11,1207,4.4,10.4,0.426,2.4,6.5,0.369,2.1,4.0,0.519,0.9,1.1,0.8109999999999999,1.9,5.5,7.4,1.7,0.6,0.1,0.8,2.9,12.2
Shake Milton,23,40,24,805,6.0,12.4,0.484,2.6,6.0,0.43,3.4,6.4,0.535,2.3,2.9,0.785,0.7,3.3,3.9,4.7,0.9,0.3,2.1,4.1,16.9
James Ennis,29,49,0,776,4.6,10.5,0.442,1.7,4.9,0.349,2.9,5.6,0.525,2.2,2.8,0.787,2.2,4.7,7.0,1.9,1.1,0.6,1.4,3.9,13.2
Raul Neto,27,54,3,668,5.4,12.0,0.455,1.8,4.7,0.386,3.6,7.2,0.5,2.1,2.5,0.83,0.6,2.7,3.3,5.1,1.3,0.3,2.5,2.7,14.8
Alec Burks,28,18,1,364,7.6,16.5,0.461,3.2,7.6,0.41600000000000004,4.5,8.9,0.5,3.4,4.1,0.8290000000000001,1.1,4.5,5.5,3.8,1.2,0.0,1.5,2.1,21.8
Trey Burke,27,25,0,329,6.5,13.9,0.465,1.8,4.2,0.42100000000000004,4.7,9.7,0.483,1.4,2.0,0.722,1.6,2.2,3.8,5.8,0.8,0.1,1.3,2.3,16.1
Kyle O'Quinn,29,29,2,313,4.8,9.8,0.494,0.8,3.1,0.259,4.0,6.7,0.603,1.3,2.3,0.55,3.9,9.4,13.3,5.9,0.8,2.8,2.3,4.3,11.7
Glenn Robinson,26,14,4,270,5.9,11.3,0.518,1.2,3.6,0.33299999999999996,4.7,7.7,0.603,1.5,1.6,0.917,2.0,3.9,5.9,1.5,1.2,0.3,0.7,2.4,14.4
Norvel Pelle,26,24,0,232,3.9,7.4,0.521,0.0,0.2,0.0,3.9,7.3,0.532,1.1,2.2,0.5,3.1,8.1,11.2,1.2,0.5,4.8,2.8,8.5,8.8
Zhaire Smith,20,7,0,32,3.4,12.4,0.273,0.0,3.4,0.0,3.4,9.0,0.375,2.3,4.5,0.5,0.0,2.3,2.3,2.3,3.4,0.0,2.3,4.5,9.0
Marial Shayok,24,4,0,28,3.9,15.4,0.25,2.6,7.7,0.33299999999999996,1.3,7.7,0.16699999999999998,3.9,5.1,0.75,1.3,7.7,9.0,1.3,0.0,1.3,3.9,5.1,14.1
Jonah Bolden,24,4,0,14,5.1,7.7,0.667,0.0,2.6,0.0,5.1,5.1,1.0,0.0,5.1,0.0,0.0,2.6,2.6,0.0,2.6,0.0,5.1,10.3,10.3
