PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Wesley Person,24,4,4,45.8,5.5,14.0,0.39299999999999996,2.3,7.3,0.31,3.3,6.8,0.48100000000000004,0.473,1.0,1.3,0.8,2.0,3.8,5.8,0.8,0.8,0.3,1.3,1.8,14.3
Charles Barkley,32,4,4,41.0,7.8,17.5,0.44299999999999995,0.8,3.0,0.25,7.0,14.5,0.483,0.46399999999999997,9.3,11.8,0.787,4.5,9.0,13.5,3.8,1.0,1.0,1.5,3.8,25.5
Kevin Johnson,29,4,4,37.8,6.8,14.3,0.474,0.3,1.0,0.25,6.5,13.3,0.491,0.48200000000000004,3.5,4.3,0.8240000000000001,0.5,3.8,4.3,10.8,0.5,0.5,2.8,2.0,17.3
Hot Rod Williams,33,4,4,28.8,3.5,8.0,0.43799999999999994,0.0,0.0,,3.5,8.0,0.43799999999999994,0.43799999999999994,2.0,3.0,0.667,2.8,3.8,6.5,0.3,0.0,1.8,1.5,4.3,9.0
Danny Manning,29,4,0,22.5,5.5,12.0,0.45799999999999996,0.0,0.3,0.0,5.5,11.8,0.46799999999999997,0.45799999999999996,1.3,2.0,0.625,1.0,1.8,2.8,1.3,1.0,0.3,1.5,3.8,12.3
A.C. Green,32,4,4,21.8,1.5,4.3,0.353,0.0,0.8,0.0,1.5,3.5,0.429,0.353,1.8,2.0,0.875,1.5,3.0,4.5,0.5,0.3,0.0,0.5,1.8,4.8
Wayman Tisdale,31,4,0,16.8,2.5,7.5,0.33299999999999996,0.0,0.0,,2.5,7.5,0.33299999999999996,0.33299999999999996,0.3,0.5,0.5,0.8,0.3,1.0,0.5,0.3,0.3,0.3,1.8,5.3
Elliot Perry,26,4,0,12.8,1.8,3.5,0.5,0.0,0.0,,1.8,3.5,0.5,0.5,0.0,0.3,0.0,0.0,0.5,0.5,3.0,0.5,0.0,0.0,0.8,3.5
Chris Carr,21,3,0,12.0,3.0,4.7,0.643,0.7,1.0,0.667,2.3,3.7,0.636,0.7140000000000001,1.3,1.7,0.8,1.0,1.3,2.3,1.3,0.7,0.3,1.3,2.0,8.0
Mario Bennett,22,2,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.5,1.5,0.0,0.0,0.0,1.0,0.0,2.0
Joe Kleine,34,2,0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
