SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1996,21,SEA,Gary Payton,27,21,21,43.4,7.7,15.9,0.48,2.0,4.8,0.41,5.8,11.1,0.52,0.55,3.3,5.2,0.63,0.9,4.2,5.1,6.8,1.8,0.3,3.0,3.3,20.7
1996,21,SEA,Detlef Schrempf,33,21,21,37.6,5.9,12.3,0.48,1.0,2.7,0.37,4.9,9.6,0.5,0.52,3.3,4.4,0.75,0.9,4.1,5.0,3.2,0.7,0.2,3.2,3.0,16.0
1996,21,SEA,Shawn Kemp,26,20,20,36.0,7.4,12.9,0.57,0.0,0.2,0.0,7.4,12.8,0.58,0.57,6.2,7.8,0.8,3.3,7.1,10.4,1.5,1.2,2.0,4.0,4.2,20.9
1996,21,SEA,Hersey Hawkins,29,21,21,34.0,3.6,8.0,0.45,1.0,3.0,0.34,2.6,5.0,0.52,0.52,4.0,4.5,0.9,0.8,2.2,3.0,2.2,1.3,0.2,1.6,2.6,12.3
1996,21,SEA,Sam Perkins,34,21,1,31.1,4.3,9.3,0.46,1.5,4.1,0.37,2.8,5.2,0.53,0.54,2.2,2.9,0.75,1.0,3.3,4.3,1.7,0.7,0.3,1.4,2.1,12.3
1996,21,SEA,Nate McMillan,31,19,0,20.3,1.5,3.6,0.41,1.0,2.1,0.48,0.5,1.5,0.31,0.54,0.5,0.7,0.64,0.7,3.0,3.7,2.7,1.2,0.3,1.1,1.8,4.4
1996,21,SEA,Vincent Askew,29,19,0,18.2,1.3,3.7,0.34,0.3,1.2,0.26,0.9,2.5,0.38,0.39,0.9,1.5,0.61,0.3,1.9,2.2,1.4,0.7,0.4,1.5,2.6,3.7
1996,21,SEA,Ervin Johnson,28,18,18,14.1,1.3,3.4,0.37,0.0,0.0,,1.3,3.4,0.37,0.37,0.5,0.6,0.82,1.6,2.3,3.9,0.4,0.3,0.8,0.8,2.5,3.1
1996,21,SEA,Frank Brickowski,36,21,3,9.8,0.8,1.8,0.42,0.3,1.0,0.27,0.5,0.8,0.62,0.5,0.1,0.2,0.75,0.1,1.3,1.4,0.5,0.3,0.2,1.0,2.6,2.0
1996,21,SEA,David Wingate,32,13,0,5.2,0.5,1.2,0.44,0.1,0.2,0.5,0.5,1.1,0.43,0.47,0.3,0.3,1.0,0.1,0.2,0.2,0.0,0.0,0.0,0.3,1.2,1.5
1996,21,SEA,Steve Scheffler,28,8,0,2.8,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.3,0.5,0.8,0.3,0.1,0.0,0.1,0.3,0.0
1996,21,SEA,Eric Snow,22,10,0,2.4,0.1,0.7,0.14,0.0,0.2,0.0,0.1,0.5,0.2,0.14,0.0,0.0,,0.0,0.4,0.4,0.6,0.2,0.0,0.4,0.3,0.2
