PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Mark Jackson,30,5,5,37.2,3.6,10.2,0.353,0.8,3.6,0.222,2.8,6.6,0.424,0.392,2.6,3.4,0.765,0.6,4.4,5.0,6.0,1.2,0.0,2.6,1.8,10.6
Dale Davis,26,5,5,36.8,3.2,6.2,0.516,0.0,0.0,,3.2,6.2,0.516,0.516,0.8,2.2,0.364,4.0,7.2,11.2,0.8,0.6,1.2,2.0,3.2,7.2
Derrick McKey,29,5,5,36.0,4.8,11.4,0.42100000000000004,1.0,2.4,0.41700000000000004,3.8,9.0,0.42200000000000004,0.465,2.2,2.6,0.846,1.6,5.0,6.6,2.0,1.4,0.2,2.8,4.0,12.8
Rik Smits,29,5,5,33.2,8.4,15.4,0.545,0.0,0.0,,8.4,15.4,0.545,0.545,2.2,2.8,0.7859999999999999,2.6,4.8,7.4,1.6,0.4,0.4,2.8,4.0,19.0
Reggie Miller,30,1,1,31.0,7.0,17.0,0.41200000000000003,2.0,6.0,0.33299999999999996,5.0,11.0,0.455,0.47100000000000003,13.0,15.0,0.867,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,29.0
Ricky Pierce,36,5,4,26.6,3.2,9.4,0.34,0.4,1.6,0.25,2.8,7.8,0.359,0.36200000000000004,3.4,4.0,0.85,0.6,0.2,0.8,3.0,1.6,0.2,2.4,2.6,10.2
Antonio Davis,27,5,0,25.4,2.6,5.0,0.52,0.0,0.0,,2.6,5.0,0.52,0.52,2.6,3.0,0.867,2.4,3.8,6.2,0.6,0.6,1.2,2.0,2.4,7.8
Travis Best,23,5,0,16.8,2.2,4.4,0.5,0.2,1.2,0.16699999999999998,2.0,3.2,0.625,0.523,1.2,1.4,0.857,0.6,1.6,2.2,1.8,1.2,0.0,2.0,2.0,5.8
Duane Ferrell,30,5,0,13.8,1.4,3.8,0.368,0.0,0.0,,1.4,3.8,0.368,0.368,0.8,1.6,0.5,1.2,0.6,1.8,0.6,0.8,0.0,0.8,2.0,3.6
Haywoode Workman,30,5,0,10.6,1.4,3.2,0.43799999999999994,0.6,1.0,0.6,0.8,2.2,0.364,0.531,0.4,0.4,1.0,0.2,0.4,0.6,0.4,0.4,0.0,0.4,1.0,3.8
Eddie Johnson,36,1,0,9.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adrian Caldwell,29,1,0,3.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
