Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,22.0,MIA,NBA,SG,3.0,3.0,100.0,6.5,12.2,0.529,2.5,4.0,0.636,4.0,8.3,0.478,1.8,2.2,0.833,1.1,1.1,2.2,5.4,1.4,0.4,1.1,0.7,17.3
1994,24.0,MIA,NBA,SG,5.0,5.0,192.0,6.2,15.0,0.413,1.7,4.1,0.409,4.5,10.9,0.414,3.9,4.7,0.84,3.2,2.4,5.6,2.1,0.7,0.4,1.9,2.3,18.0
1995,25.0,ATL,NBA,SG,3.0,3.0,108.0,5.7,14.3,0.395,2.3,6.0,0.389,3.3,8.3,0.4,5.3,6.3,0.842,0.3,2.3,2.7,2.0,2.0,0.3,1.0,4.7,19.0
1996,26.0,ATL,NBA,SG,10.0,10.0,421.0,6.4,14.6,0.439,2.1,5.2,0.41,4.3,9.4,0.455,3.6,4.4,0.808,1.3,2.2,3.5,2.7,1.1,1.1,1.4,2.7,18.6
1997,27.0,ATL,NBA,SG,10.0,10.0,421.0,4.7,11.9,0.396,1.5,4.7,0.327,3.2,7.2,0.44,5.2,6.3,0.824,1.0,2.3,3.3,1.5,0.3,0.1,2.4,3.2,16.2
1998,28.0,ATL,NBA,SG,4.0,4.0,160.0,8.8,15.3,0.574,2.3,4.5,0.5,6.5,10.8,0.604,2.5,3.6,0.688,0.5,2.0,2.5,2.0,0.5,0.7,1.1,3.8,22.3
1999,29.0,ATL,NBA,SG,9.0,9.0,356.0,5.5,15.5,0.353,0.9,3.3,0.273,4.6,12.1,0.375,3.9,4.3,0.907,1.4,1.7,3.1,3.0,1.4,0.2,2.1,3.2,15.8
2001,31.0,POR,NBA,SG,3.0,3.0,122.0,4.7,10.0,0.471,1.2,3.2,0.364,3.5,6.8,0.522,4.4,4.7,0.938,1.5,2.4,3.8,2.1,0.6,0.3,3.0,0.9,15.0
2002,32.0,SAS,NBA,SG,10.0,10.0,298.0,3.9,10.5,0.368,1.2,4.6,0.263,2.7,5.9,0.449,3.5,3.6,0.967,1.7,2.4,4.1,2.1,1.0,0.1,0.8,2.4,12.4
2003,33.0,SAS,NBA,SG,9.0,0.0,66.0,2.7,13.1,0.208,1.1,6.5,0.167,1.6,6.5,0.25,2.2,2.2,1.0,0.5,3.3,3.8,3.3,0.5,0.0,1.1,1.6,8.7
2004,34.0,NOH,NBA,SG,5.0,0.0,46.0,9.4,20.3,0.462,4.7,8.6,0.545,4.7,11.7,0.4,1.6,2.3,0.667,1.6,4.7,6.3,0.8,0.0,0.0,2.3,3.9,25.0
2005,35.0,MIA,NBA,SG,3.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
