Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,12,1548,IND,Indiana Pacers,James Jones,"October 4, 1980",23.0,NBA,SF,6.0,0.0,26.0,2.8,12.5,0.22,1.4,5.5,0.25,1.4,6.9,0.2,2.8,2.8,1.0,0.0,2.8,2.8,0.0,1.4,0.0,0.0,1.4,9.7
2005,12,1548,IND,Indiana Pacers,James Jones,"October 4, 1980",24.0,NBA,SF,75.0,24.0,1330.0,3.4,8.6,0.4,1.8,4.5,0.4,1.6,4.1,0.4,1.4,1.7,0.86,1.1,3.7,4.7,1.5,0.8,0.8,1.2,3.3,10.0
2006,24,1548,PHO,Phoenix Suns,James Jones,"October 4, 1980",25.0,NBA,SF,75.0,24.0,1772.0,4.9,11.8,0.42,2.2,5.8,0.39,2.7,6.0,0.45,2.1,2.5,0.85,0.9,4.2,5.1,1.2,0.8,1.0,0.7,2.9,14.2
2007,24,1548,PHO,Phoenix Suns,James Jones,"October 4, 1980",26.0,NBA,SF,76.0,7.0,1376.0,4.2,11.5,0.37,2.4,6.2,0.38,1.9,5.3,0.36,1.9,2.1,0.88,0.9,3.7,4.6,1.2,0.7,1.1,0.7,3.0,12.7
2008,25,1548,POR,Portland Trail Blazers,James Jones,"October 4, 1980",27.0,NBA,SF,58.0,3.0,1276.0,4.0,9.2,0.44,2.6,5.8,0.44,1.5,3.4,0.43,2.4,2.8,0.88,1.2,3.3,4.5,1.0,0.7,0.4,0.8,2.7,13.1
2009,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",28.0,NBA,SF,40.0,1.0,630.0,3.1,8.5,0.37,1.9,5.5,0.34,1.3,3.0,0.42,1.5,1.8,0.84,0.7,2.9,3.5,1.1,0.7,0.8,0.7,3.3,9.7
2010,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",29.0,NBA,SF,36.0,6.0,503.0,3.1,8.5,0.36,2.6,6.4,0.41,0.4,2.1,0.21,1.6,2.0,0.82,0.3,2.9,3.2,1.2,0.8,0.3,0.8,3.2,10.4
2011,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",30.0,NBA,SF,81.0,8.0,1549.0,3.4,8.0,0.42,2.9,6.7,0.43,0.5,1.4,0.39,1.4,1.7,0.83,0.5,3.2,3.7,1.0,0.7,0.4,0.5,3.0,11.0
2012,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",31.0,NBA,SG,51.0,10.0,666.0,3.1,8.1,0.38,2.5,6.2,0.4,0.6,1.9,0.31,1.4,1.6,0.83,0.3,2.3,2.6,1.0,0.9,0.5,0.5,2.4,10.0
2013,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",32.0,NBA,SF,38.0,0.0,221.0,3.4,9.9,0.34,2.6,8.6,0.3,0.8,1.3,0.62,0.3,0.7,0.5,0.0,3.6,3.6,2.1,0.3,1.0,0.5,2.6,9.8
2014,16,1548,MIA,Miami Heat,James Jones,"October 4, 1980",33.0,NBA,SF,20.0,6.0,236.0,4.7,10.4,0.46,4.3,8.2,0.52,0.5,2.1,0.21,1.1,1.7,0.64,0.3,3.2,3.5,1.4,0.5,0.6,0.6,0.9,14.8
2015,6,1548,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",34.0,NBA,SF,57.0,2.0,669.0,4.0,10.8,0.37,3.4,9.4,0.36,0.6,1.4,0.42,2.1,2.5,0.85,0.5,2.9,3.3,1.3,0.7,0.4,0.7,3.6,13.5
2016,6,1548,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",35.0,NBA,SF,48.0,0.0,463.0,4.5,11.0,0.41,3.2,8.1,0.39,1.3,3.0,0.45,1.6,2.0,0.81,0.6,3.3,3.9,1.1,0.9,0.8,1.0,3.9,13.8
2017,6,1548,CLE,Cleveland Cavaliers,James Jones,"October 4, 1980",36.0,NBA,SF,48.0,2.0,381.0,4.2,8.7,0.48,2.9,6.2,0.47,1.2,2.5,0.5,1.2,1.9,0.65,0.3,3.2,3.5,1.3,0.6,0.9,0.9,3.5,12.5
