Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1974-75,23.0,CLE,NBA,PG,72.0,,1070.0,111.0,275.0,0.404,,,,111.0,275.0,0.404,0.404,80.0,117.0,0.684,47.0,99.0,146.0,192.0,80.0,7.0,,126.0,302.0,,1.0
1975-76,24.0,CLE,NBA,PG,81.0,,1280.0,143.0,369.0,0.388,,,,143.0,369.0,0.388,0.388,84.0,108.0,0.778,53.0,129.0,182.0,288.0,98.0,5.0,,136.0,370.0,,0.0
1976-77,25.0,CLE,NBA,PG,62.0,,1216.0,157.0,349.0,0.45,,,,157.0,349.0,0.45,0.45,89.0,115.0,0.774,55.0,105.0,160.0,254.0,83.0,4.0,,124.0,403.0,,0.0
1977-78,26.0,CLE,NBA,PG,81.0,,2496.0,287.0,641.0,0.448,,,,287.0,641.0,0.448,0.448,159.0,221.0,0.719,76.0,218.0,294.0,453.0,176.0,24.0,181.0,218.0,733.0,,0.0
1978-79,27.0,CLE,NBA,PG,55.0,,1753.0,208.0,448.0,0.464,,,,208.0,448.0,0.464,0.464,137.0,175.0,0.783,59.0,139.0,198.0,321.0,130.0,18.0,127.0,153.0,553.0,,0.0
1979-80,28.0,CLE,NBA,PG,76.0,,2422.0,258.0,568.0,0.454,1.0,9.0,0.111,257.0,559.0,0.46,0.455,195.0,243.0,0.802,78.0,209.0,287.0,607.0,155.0,12.0,157.0,202.0,712.0,,1.0
1980-81,29.0,NJN,NBA,PG,41.0,,1172.0,72.0,169.0,0.426,2.0,9.0,0.222,70.0,160.0,0.438,0.432,88.0,111.0,0.793,22.0,80.0,102.0,253.0,52.0,1.0,85.0,105.0,234.0,,0.0
1981-82,30.0,NJN,NBA,PG,77.0,54.0,1861.0,156.0,378.0,0.413,3.0,9.0,0.333,153.0,369.0,0.415,0.417,141.0,194.0,0.727,31.0,119.0,150.0,398.0,120.0,6.0,107.0,179.0,456.0,,0.0
1982-83,31.0,NJN,NBA,PG,79.0,10.0,1388.0,114.0,250.0,0.456,2.0,12.0,0.167,112.0,238.0,0.471,0.46,116.0,149.0,0.779,30.0,106.0,136.0,264.0,78.0,3.0,104.0,134.0,346.0,,0.0
1983-84,32.0,NJN,NBA,PG,34.0,0.0,378.0,32.0,90.0,0.356,2.0,5.0,0.4,30.0,85.0,0.353,0.367,24.0,27.0,0.889,8.0,23.0,31.0,81.0,20.0,3.0,31.0,37.0,90.0,,0.0
