PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ray Allen,29,11,11,39.6,9.3,19.5,0.474,2.8,7.5,0.37799999999999995,6.5,12.1,0.534,0.547,5.1,5.7,0.889,1.1,3.2,4.3,3.9,1.3,0.4,3.1,2.0,26.5
Rashard Lewis,25,8,8,39.0,5.4,13.3,0.406,0.6,3.1,0.2,4.8,10.1,0.469,0.429,5.5,6.3,0.88,1.4,4.0,5.4,1.6,0.4,0.4,2.0,3.1,16.9
Luke Ridnour,23,11,11,34.4,3.8,9.7,0.39299999999999996,0.4,1.5,0.235,3.5,8.2,0.42200000000000004,0.41100000000000003,1.7,1.8,0.95,0.9,2.4,3.3,4.3,1.2,0.7,1.6,2.1,9.7
Antonio Daniels,29,11,3,30.1,4.0,8.5,0.46799999999999997,0.4,1.3,0.28600000000000003,3.6,7.3,0.5,0.489,5.5,6.4,0.857,0.4,2.5,2.8,4.5,1.0,0.0,1.0,1.2,13.8
Jerome James,29,11,11,26.8,5.2,10.1,0.514,0.0,0.0,,5.2,10.1,0.514,0.514,2.1,2.7,0.767,3.0,3.8,6.8,0.5,0.5,1.8,1.3,4.4,12.5
Vladimir Radmanović,24,6,0,20.3,2.2,5.8,0.371,0.8,3.5,0.23800000000000002,1.3,2.3,0.5710000000000001,0.44299999999999995,0.2,0.3,0.5,0.2,2.8,3.0,0.5,0.7,0.5,1.0,1.5,5.3
Nick Collison,24,11,0,19.8,3.4,5.5,0.607,0.1,0.1,1.0,3.3,5.5,0.6,0.615,1.5,2.5,0.63,2.0,3.0,5.0,0.5,0.3,0.5,0.5,3.6,8.4
Damien Wilkins,25,7,0,19.4,2.3,5.1,0.444,0.4,1.6,0.273,1.9,3.6,0.52,0.486,0.6,1.3,0.444,1.3,1.3,2.6,0.4,1.4,0.1,1.1,2.4,5.6
Reggie Evans,24,11,11,18.9,1.4,3.4,0.405,0.0,0.0,,1.4,3.4,0.405,0.405,1.0,1.9,0.524,2.5,4.9,7.4,0.5,0.5,0.3,1.0,2.9,3.7
Ronald Murray,25,4,0,15.5,1.0,4.8,0.21100000000000002,0.0,0.5,0.0,1.0,4.3,0.235,0.21100000000000002,1.0,1.8,0.5710000000000001,0.5,1.0,1.5,1.3,0.0,0.5,0.5,2.0,3.0
Danny Fortson,28,11,0,9.5,1.1,1.9,0.5710000000000001,0.0,0.0,,1.1,1.9,0.5710000000000001,0.5710000000000001,1.1,1.4,0.8,0.5,1.9,2.4,0.0,0.3,0.1,1.2,3.8,3.3
Vitaly Potapenko,29,5,0,7.4,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.6,0.8,1.4,0.0,0.0,0.0,0.0,1.6,2.0
