PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gilbert Arenas,23,10,10,45.0,7.3,19.4,0.376,1.8,7.7,0.23399999999999999,5.5,11.7,0.47,0.423,7.2,9.4,0.7659999999999999,0.8,4.4,5.2,6.2,2.1,0.6,3.9,3.4,23.6
Larry Hughes,26,10,10,40.1,6.8,18.1,0.376,0.7,3.3,0.212,6.1,14.8,0.41200000000000003,0.395,6.4,7.7,0.831,1.7,5.4,7.1,3.7,2.0,0.7,2.5,3.5,20.7
Antawn Jamison,28,10,10,38.0,7.3,16.2,0.451,1.7,3.4,0.5,5.6,12.8,0.43799999999999994,0.503,2.2,3.2,0.688,1.6,4.7,6.3,1.2,0.7,0.4,1.6,2.4,18.5
Brendan Haywood,25,10,10,29.6,3.9,7.2,0.542,0.0,0.0,,3.9,7.2,0.542,0.542,2.8,4.4,0.636,3.5,4.1,7.6,1.0,1.4,2.0,1.0,4.0,10.6
Jared Jeffries,23,10,10,24.7,2.4,4.9,0.49,0.3,0.6,0.5,2.1,4.3,0.488,0.52,1.3,1.7,0.765,1.9,2.2,4.1,1.8,0.9,0.9,1.3,3.4,6.4
Juan Dixon,26,10,0,21.9,4.1,10.1,0.406,1.1,3.4,0.324,3.0,6.7,0.44799999999999995,0.46,2.1,2.5,0.84,0.3,2.3,2.6,1.3,0.7,0.0,1.2,1.9,11.4
Kwame Brown,22,3,0,20.0,1.7,4.3,0.385,0.0,0.0,,1.7,4.3,0.385,0.385,1.7,3.0,0.556,1.3,3.7,5.0,1.0,0.0,0.7,0.7,1.7,5.0
Michael Ruffin,28,9,0,17.3,0.8,1.1,0.7,0.0,0.0,,0.8,1.1,0.7,0.7,1.0,1.8,0.563,1.7,2.4,4.1,1.0,0.3,0.3,0.4,3.7,2.6
Etan Thomas,26,8,0,15.8,2.4,3.6,0.655,0.0,0.0,,2.4,3.6,0.655,0.655,1.3,2.8,0.455,1.5,3.0,4.5,0.3,0.0,0.9,1.1,2.9,6.0
Anthony Peeler,35,7,0,6.1,0.1,1.3,0.111,0.0,0.4,0.0,0.1,0.9,0.16699999999999998,0.111,0.3,0.3,1.0,0.0,1.0,1.0,0.4,0.1,0.0,0.4,0.6,0.6
Steve Blake,24,4,0,4.3,0.3,1.0,0.25,0.0,0.3,0.0,0.3,0.8,0.33299999999999996,0.25,0.0,0.0,,0.0,0.8,0.8,0.5,0.0,0.0,0.3,0.8,0.5
Laron Profit,27,3,0,1.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0
