PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,31,4,4,45.5,6.5,16.8,0.38799999999999996,2.8,7.5,0.36700000000000005,3.8,9.3,0.405,0.47,1.5,2.8,0.545,2.5,6.5,9.0,7.3,2.5,0.0,2.3,4.0,17.3
Vince Carter,28,4,4,44.8,8.8,24.0,0.365,1.5,4.8,0.316,7.3,19.3,0.377,0.396,7.8,9.0,0.861,2.3,6.3,8.5,5.8,2.3,0.0,3.8,4.3,26.8
Nenad Krstić,21,4,4,38.5,6.8,12.0,0.563,0.0,0.0,,6.8,12.0,0.563,0.563,4.8,6.0,0.792,2.5,5.0,7.5,1.8,0.3,0.5,1.5,5.0,18.3
Richard Jefferson,24,4,1,35.0,5.0,12.5,0.4,0.5,2.5,0.2,4.5,10.0,0.45,0.42,5.3,7.8,0.677,2.0,3.5,5.5,2.3,0.8,0.0,2.0,3.5,15.8
Jason Collins,26,4,4,32.0,1.0,4.3,0.235,0.0,0.0,,1.0,4.3,0.235,0.235,0.8,2.0,0.375,2.3,4.3,6.5,0.3,0.5,0.0,1.3,4.8,2.8
Travis Best,32,4,0,20.5,2.3,5.5,0.409,0.3,2.3,0.111,2.0,3.3,0.615,0.43200000000000005,2.0,2.3,0.889,0.5,1.0,1.5,2.3,0.3,0.0,0.8,2.3,6.8
Clifford Robinson,38,4,0,17.8,2.8,6.8,0.40700000000000003,1.0,3.5,0.28600000000000003,1.8,3.3,0.5379999999999999,0.48100000000000004,0.5,0.5,1.0,0.5,2.0,2.5,1.3,0.8,0.3,0.0,5.0,7.0
Brian Scalabrine,26,4,3,15.3,0.5,2.8,0.182,0.3,1.0,0.25,0.3,1.8,0.14300000000000002,0.22699999999999998,1.0,1.0,1.0,0.5,1.3,1.8,0.5,0.3,0.5,1.0,1.5,2.3
Rodney Buford,27,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Smith,27,3,0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Zoran Planinić,22,3,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Thomas,29,2,0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
