PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dirk Nowitzki,26,13,13,42.4,7.9,19.7,0.402,0.8,2.3,0.33299999999999996,7.2,17.4,0.41200000000000003,0.42200000000000004,7.1,8.5,0.8290000000000001,1.9,8.2,10.1,3.3,1.4,1.6,2.5,3.2,23.7
Jason Terry,27,13,13,38.5,6.2,12.3,0.506,2.1,4.2,0.491,4.2,8.1,0.514,0.591,2.9,3.3,0.884,0.7,3.5,4.2,4.6,1.3,0.5,2.3,2.2,17.5
Michael Finley,31,13,13,37.8,5.0,11.8,0.425,1.8,4.7,0.39299999999999996,3.2,7.1,0.446,0.503,1.2,1.4,0.889,1.0,3.3,4.3,2.2,1.3,0.0,1.0,2.5,13.1
Josh Howard,24,13,13,32.9,6.0,11.9,0.503,0.3,1.2,0.25,5.7,10.7,0.532,0.516,3.2,4.2,0.745,2.5,4.8,7.4,1.8,0.8,0.5,2.2,4.6,15.5
Jerry Stackhouse,30,13,0,31.0,5.2,13.5,0.386,1.2,3.1,0.4,4.0,10.5,0.382,0.43200000000000005,4.4,5.1,0.8640000000000001,1.5,2.5,4.1,2.3,0.6,0.2,1.6,1.7,16.1
Erick Dampier,29,13,13,23.7,3.1,5.2,0.597,0.0,0.1,0.0,3.1,5.1,0.606,0.597,0.8,2.2,0.39299999999999996,3.9,3.5,7.5,0.5,0.5,1.4,0.9,4.2,7.0
Marquis Daniels,24,11,0,15.0,2.4,5.5,0.433,0.1,0.5,0.16699999999999998,2.3,4.9,0.46299999999999997,0.442,1.7,2.5,0.7040000000000001,1.4,1.7,3.1,1.3,0.5,0.3,1.2,1.4,6.5
Keith Van Horn,29,3,0,11.0,2.3,5.0,0.467,0.0,1.3,0.0,2.3,3.7,0.636,0.467,2.7,3.0,0.889,1.0,1.0,2.0,0.3,0.3,0.0,0.3,2.0,7.3
Alan Henderson,32,9,0,10.2,0.9,1.6,0.5710000000000001,0.0,0.0,,0.9,1.6,0.5710000000000001,0.5710000000000001,0.2,0.2,1.0,1.2,0.7,1.9,0.0,0.2,0.2,0.2,1.7,2.0
Devin Harris,21,9,0,8.9,0.8,1.8,0.43799999999999994,0.2,0.7,0.33299999999999996,0.6,1.1,0.5,0.5,0.7,1.0,0.667,0.0,1.2,1.2,1.2,0.4,0.1,1.1,0.6,2.4
Darrell Armstrong,36,9,0,7.3,0.9,1.8,0.5,0.2,0.9,0.25,0.7,0.9,0.75,0.563,0.0,0.0,,0.3,0.1,0.4,1.0,0.3,0.2,0.2,1.0,2.0
Shawn Bradley,32,7,0,3.9,0.6,0.9,0.667,0.0,0.0,,0.6,0.9,0.667,0.667,0.1,0.3,0.5,0.6,0.3,0.9,0.0,0.0,0.3,0.0,1.0,1.3
