PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tracy McGrady,25,7,7,43.0,11.1,24.4,0.456,2.4,6.6,0.37,8.7,17.9,0.488,0.506,6.0,7.3,0.8240000000000001,1.7,5.7,7.4,6.7,1.6,1.4,3.7,2.9,30.7
David Wesley,34,7,7,40.0,2.7,7.7,0.35200000000000004,1.4,3.0,0.47600000000000003,1.3,4.7,0.273,0.444,1.3,1.9,0.6920000000000001,0.6,2.4,3.0,3.3,1.3,0.1,1.3,2.9,8.1
Yao Ming,24,7,7,31.4,7.9,12.0,0.655,0.0,0.0,,7.9,12.0,0.655,0.655,5.7,7.9,0.727,3.3,4.4,7.7,0.7,0.3,2.7,2.7,4.4,21.4
Jon Barry,35,7,0,26.1,3.0,6.9,0.43799999999999994,1.6,3.3,0.478,1.4,3.6,0.4,0.552,1.0,1.1,0.875,0.1,4.0,4.1,1.3,0.7,0.0,0.9,1.9,8.6
Bob Sura,31,7,7,26.0,2.9,6.6,0.435,1.0,1.9,0.5379999999999999,1.9,4.7,0.39399999999999996,0.511,1.1,1.7,0.667,0.9,3.0,3.9,2.0,1.0,0.0,1.6,2.1,7.9
Mike James,29,7,0,24.4,4.1,8.9,0.46799999999999997,0.0,1.3,0.0,4.1,7.6,0.547,0.46799999999999997,3.3,3.4,0.958,0.3,1.6,1.9,2.3,0.9,0.3,1.4,2.4,11.6
Ryan Bowen,29,7,3,17.9,1.1,3.6,0.32,0.0,0.0,,1.1,3.6,0.32,0.32,0.3,0.4,0.667,1.0,1.0,2.0,0.9,0.9,0.0,0.9,3.3,2.6
Scott Padgett,28,7,4,15.6,1.3,3.4,0.375,0.7,1.7,0.41700000000000004,0.6,1.7,0.33299999999999996,0.479,0.3,0.3,1.0,1.3,1.4,2.7,0.6,0.4,0.3,0.4,2.6,3.6
Dikembe Mutombo,38,7,0,14.4,0.9,1.6,0.545,0.0,0.0,,0.9,1.6,0.545,0.545,1.4,1.9,0.769,1.6,3.4,5.0,0.3,0.3,1.0,1.0,2.1,3.1
Moochie Norris,31,2,0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarence Weatherspoon,34,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
