Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1993,23.0,MIL,NBA,PF,82.0,2285.0,10.2,0.459,0.002,0.214,9.0,17.0,12.9,5.9,1.2,2.1,13.8,19.1,,-1.5,1.8,0.3,0.005,,-3.8,-1.7,-5.5,-2.0
1994,24.0,TOT,NBA,PF,74.0,1371.0,9.2,0.43,0.0,0.309,11.7,16.4,14.0,6.8,1.2,1.5,15.8,16.9,,-0.6,1.0,0.4,0.014,,-3.7,-1.4,-5.1,-1.1
1994,24.0,MIL,NBA,PF,33.0,695.0,11.3,0.466,0.0,0.346,9.4,16.5,12.7,7.4,1.2,1.9,14.1,19.0,,-0.1,0.4,0.3,0.022,,-2.8,-1.5,-4.3,-0.4
1994,24.0,ORL,NBA,PF,41.0,676.0,7.1,0.38,0.0,0.259,14.1,16.4,15.3,6.2,1.3,1.0,18.2,14.6,,-0.5,0.6,0.1,0.006,,-4.6,-1.4,-6.0,-0.7
1995,25.0,ORL,NBA,PF,71.0,1066.0,9.8,0.466,0.0,0.307,10.7,20.4,15.7,5.0,1.3,3.2,16.1,13.3,,0.1,1.5,1.5,0.069,,-4.1,0.1,-4.0,-0.5
1996,26.0,VAN,NBA,PF,71.0,1586.0,6.9,0.415,0.0,0.165,7.7,18.9,13.1,7.4,1.0,2.0,17.6,17.5,,-2.8,1.6,-1.2,-0.037,,-6.5,-0.7,-7.3,-2.1
1999,29.0,UTA,NBA,PF,5.0,44.0,1.3,0.324,0.0,0.154,23.9,10.3,16.6,3.8,2.5,0.0,33.5,22.7,,-0.2,0.1,-0.1,-0.153,,-9.2,-3.2,-12.4,-0.1
