PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,29,20,20,42.6,6.9,17.1,0.402,1.7,5.2,0.327,5.2,11.9,0.435,0.452,4.7,5.7,0.825,1.8,5.9,7.7,8.2,1.8,0.2,4.0,2.3,20.1
Kenyon Martin,25,20,20,38.9,7.5,16.5,0.45299999999999996,0.1,0.6,0.091,7.4,15.9,0.465,0.45399999999999996,4.0,5.7,0.693,2.5,6.9,9.4,2.9,1.5,1.6,2.9,4.6,18.9
Richard Jefferson,22,20,20,35.6,5.5,11.6,0.47600000000000003,0.0,0.2,0.0,5.5,11.4,0.48200000000000004,0.47600000000000003,3.1,4.3,0.718,1.5,4.9,6.4,2.4,0.8,0.2,2.3,3.4,14.1
Kerry Kittles,28,20,20,30.7,4.0,10.0,0.395,1.3,3.2,0.413,2.7,6.9,0.387,0.46,1.6,2.1,0.762,1.0,2.6,3.5,2.0,1.5,0.3,0.9,2.0,10.8
Jason Collins,24,20,20,26.5,1.7,4.6,0.363,0.0,0.1,0.0,1.7,4.5,0.371,0.363,2.6,3.1,0.836,2.6,3.7,6.3,0.9,0.7,0.6,0.9,3.7,5.9
Lucious Harris,32,20,0,21.8,2.7,6.9,0.391,0.6,1.7,0.33299999999999996,2.2,5.3,0.41,0.431,1.8,2.3,0.7829999999999999,1.0,1.7,2.6,1.6,0.5,0.0,1.1,2.0,7.8
Aaron Williams,31,19,0,17.9,2.6,5.6,0.47200000000000003,0.0,0.0,,2.6,5.6,0.47200000000000003,0.47200000000000003,1.2,1.6,0.742,1.7,2.8,4.6,0.9,0.3,0.9,0.7,2.8,6.5
Rodney Rogers,31,20,0,17.5,2.3,6.1,0.37200000000000005,0.9,2.1,0.405,1.4,4.0,0.354,0.442,1.4,1.9,0.711,1.1,1.7,2.8,1.4,0.3,0.2,1.3,2.6,6.7
Dikembe Mutombo,36,10,0,11.5,0.7,1.5,0.467,0.0,0.0,,0.7,1.5,0.467,0.467,0.4,0.4,1.0,0.8,1.9,2.7,0.6,0.3,0.9,0.8,2.1,1.8
Anthony Johnson,28,17,0,7.2,1.0,1.8,0.5479999999999999,0.2,0.4,0.5,0.8,1.5,0.56,0.597,0.3,0.4,0.833,0.2,0.5,0.7,1.1,0.1,0.0,0.5,0.9,2.5
Brian Scalabrine,24,7,0,2.9,0.3,0.6,0.5,0.0,0.1,0.0,0.3,0.4,0.667,0.5,0.0,0.0,,0.1,0.4,0.6,0.0,0.0,0.0,0.1,0.4,0.6
Tamar Slay,22,6,0,1.8,0.2,0.7,0.25,0.2,0.2,1.0,0.0,0.5,0.0,0.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5
