PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kobe Bryant,24,12,12,44.3,11.4,26.4,0.43200000000000005,2.1,5.2,0.40299999999999997,9.3,21.3,0.439,0.47200000000000003,7.2,8.7,0.8270000000000001,1.3,3.8,5.1,5.2,1.2,0.1,3.5,2.9,32.1
Shaquille O'Neal,30,12,12,40.1,10.1,18.8,0.535,0.0,0.0,,10.1,18.8,0.535,0.535,6.8,11.0,0.621,5.3,9.6,14.8,3.7,0.6,2.8,2.9,2.8,27.0
Derek Fisher,28,12,12,35.3,4.4,8.5,0.52,2.4,3.9,0.617,2.0,4.6,0.436,0.662,1.5,1.8,0.818,0.4,2.6,3.0,1.8,1.5,0.1,1.5,3.3,12.8
Robert Horry,32,12,10,31.1,2.5,7.8,0.319,0.2,3.2,0.053,2.3,4.7,0.5,0.33,0.4,0.8,0.556,1.9,4.8,6.7,3.1,1.3,1.0,1.4,3.1,5.6
Devean George,25,11,7,28.9,3.2,7.1,0.449,0.9,2.7,0.33299999999999996,2.3,4.4,0.521,0.513,0.7,0.8,0.889,1.0,3.5,4.5,2.2,1.0,0.4,1.1,2.6,8.0
Rick Fox,33,4,4,19.8,2.0,4.5,0.444,1.3,2.5,0.5,0.8,2.0,0.375,0.583,0.8,1.0,0.75,0.5,1.0,1.5,1.8,0.3,0.3,1.0,3.8,6.0
Brian Shaw,36,12,1,17.9,1.3,4.1,0.306,0.5,2.2,0.231,0.8,1.9,0.391,0.36700000000000005,0.2,0.3,0.667,0.1,3.1,3.2,2.0,0.3,0.4,0.8,1.5,3.2
Mark Madsen,27,12,2,14.1,1.1,2.6,0.419,0.0,0.1,0.0,1.1,2.5,0.433,0.419,0.6,1.3,0.43799999999999994,1.2,1.2,2.3,1.0,0.3,0.2,0.7,2.7,2.8
Jannero Pargo,23,11,0,11.7,0.7,2.2,0.33299999999999996,0.4,1.4,0.267,0.4,0.8,0.444,0.41700000000000004,0.3,0.4,0.75,0.3,0.5,0.8,1.3,0.7,0.1,0.6,2.0,2.1
Stanislav Medvedenko,23,9,0,8.1,1.7,3.0,0.556,0.0,0.0,,1.7,3.0,0.556,0.556,0.4,0.7,0.667,0.4,1.6,2.0,0.1,0.1,0.1,0.3,1.6,3.8
Kareem Rush,22,9,0,7.1,1.2,3.2,0.379,0.4,1.2,0.364,0.8,2.0,0.389,0.44799999999999995,0.4,0.4,1.0,0.2,0.1,0.3,0.2,0.1,0.0,0.3,0.2,3.3
Samaki Walker,26,9,0,5.4,0.2,0.6,0.4,0.0,0.0,,0.2,0.6,0.4,0.4,0.0,0.0,,0.4,1.0,1.4,0.2,0.1,0.2,0.3,1.2,0.4
