PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shawn Marion,24,6,6,47.0,6.7,17.8,0.374,1.5,4.7,0.321,5.2,13.2,0.392,0.41600000000000004,3.7,4.3,0.846,3.5,8.2,11.7,2.0,1.8,1.8,2.2,2.8,18.5
Stephon Marbury,25,6,6,45.3,8.5,22.7,0.375,0.8,3.7,0.22699999999999998,7.7,19.0,0.40399999999999997,0.39299999999999996,4.2,5.5,0.758,1.0,3.0,4.0,5.7,1.2,0.0,3.8,4.3,22.0
Anfernee Hardaway,31,6,6,40.7,4.5,11.7,0.386,1.5,4.2,0.36,3.0,7.5,0.4,0.45,2.2,3.0,0.722,1.5,4.5,6.0,4.3,2.2,0.8,2.2,4.3,12.7
Amar'e Stoudemire,20,6,6,33.8,5.7,10.8,0.523,0.2,0.2,1.0,5.5,10.7,0.516,0.531,2.7,4.7,0.5710000000000001,2.7,5.2,7.8,1.2,1.7,1.5,3.2,4.7,14.2
Joe Johnson,21,6,0,27.3,2.3,8.5,0.275,0.3,2.2,0.154,2.0,6.3,0.316,0.294,0.3,0.8,0.4,1.0,3.3,4.3,1.3,0.7,0.3,2.0,2.5,5.3
Jake Voskuhl,25,6,0,16.3,2.0,2.8,0.706,0.0,0.0,,2.0,2.8,0.706,0.706,2.0,2.2,0.9229999999999999,1.5,2.2,3.7,0.3,0.7,0.7,1.0,3.5,6.0
Scott Williams,34,6,6,13.8,1.8,5.3,0.344,0.0,0.0,,1.8,5.3,0.344,0.344,0.3,0.3,1.0,1.0,1.5,2.5,0.2,0.7,0.5,0.2,2.8,4.0
Bo Outlaw,31,6,0,11.7,0.2,1.7,0.1,0.0,0.0,,0.2,1.7,0.1,0.1,0.3,0.7,0.5,1.0,1.2,2.2,0.8,0.2,0.2,1.0,3.2,0.7
Casey Jacobsen,21,6,0,6.5,0.3,1.7,0.2,0.3,0.8,0.4,0.0,0.8,0.0,0.3,0.0,0.3,0.0,0.2,0.3,0.5,0.3,0.5,0.0,0.2,0.7,1.0
Tom Gugliotta,33,2,0,5.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5
