PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Garnett,26,6,6,44.2,11.8,23.0,0.514,0.5,1.5,0.33299999999999996,11.3,21.5,0.527,0.525,2.8,4.7,0.607,1.8,13.8,15.7,5.2,1.7,1.7,3.0,3.8,27.0
Wally Szczerbiak,25,6,6,42.0,4.8,10.2,0.475,0.5,2.3,0.214,4.3,7.8,0.5529999999999999,0.5,4.3,5.0,0.867,1.0,4.0,5.0,2.2,1.0,0.2,3.0,3.2,14.5
Troy Hudson,26,6,6,36.8,7.3,17.7,0.415,2.8,6.5,0.436,4.5,11.2,0.40299999999999997,0.495,6.0,6.3,0.9470000000000001,0.2,1.8,2.0,5.5,1.3,0.0,2.7,0.8,23.5
Rasho Nesterović,26,6,6,28.2,3.2,6.3,0.5,0.0,0.0,,3.2,6.3,0.5,0.5,0.7,1.0,0.667,1.5,3.5,5.0,0.7,0.2,0.7,0.8,4.7,7.0
Anthony Peeler,33,6,5,27.7,2.2,6.3,0.342,0.3,2.7,0.125,1.8,3.7,0.5,0.368,0.2,0.3,0.5,0.8,2.7,3.5,3.0,0.7,0.2,0.7,2.3,4.8
Kendall Gill,34,6,0,19.7,1.7,4.5,0.37,0.3,0.7,0.5,1.3,3.8,0.348,0.40700000000000003,1.5,2.3,0.643,1.0,1.2,2.2,1.2,0.7,0.2,0.7,2.0,5.2
Marc Jackson,28,6,0,18.3,2.8,5.3,0.531,0.0,0.2,0.0,2.8,5.2,0.5479999999999999,0.531,2.7,3.2,0.8420000000000001,1.7,3.8,5.5,1.3,0.3,0.2,1.5,3.2,8.3
Rod Strickland,36,6,0,12.2,1.8,3.5,0.524,0.0,0.0,,1.8,3.5,0.524,0.524,1.0,1.0,1.0,0.0,1.0,1.0,2.8,0.7,0.3,1.3,0.8,4.7
Joe Smith,27,5,1,8.0,0.8,1.2,0.667,0.0,0.0,,0.8,1.2,0.667,0.667,1.2,1.2,1.0,0.0,1.2,1.2,0.0,0.2,0.2,0.6,2.8,2.8
Gary Trent,28,6,0,7.0,0.8,2.3,0.35700000000000004,0.0,0.0,,0.8,2.3,0.35700000000000004,0.35700000000000004,0.7,1.0,0.667,0.7,0.5,1.2,0.2,0.2,0.0,0.7,1.0,2.3
Mike Wilks,23,4,0,1.8,0.3,0.5,0.5,0.3,0.3,1.0,0.0,0.3,0.0,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Loren Woods,24,2,0,1.0,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
