Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
23,2610,4,0,28,3,12,0.25,2,6,0.33,1,6,0.17,0.33,3,4,0.75,1,6,7,1,0,1,3,4,11,0
