Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,20.0,CLE,NBA,C,62.0,0.0,705.0,5.1,9.9,0.515,0.0,0.0,,5.1,9.9,0.515,2.3,3.4,0.672,2.7,5.8,8.4,0.5,0.7,1.5,2.3,4.1,12.5
2010,21.0,CLE,NBA,PF,81.0,73.0,1691.0,6.2,11.1,0.554,0.0,0.0,0.0,6.2,11.1,0.555,2.4,3.5,0.681,2.3,6.2,8.5,0.9,0.8,0.8,2.0,2.8,14.7
2011,22.0,CLE,NBA,C,80.0,66.0,2256.0,6.8,14.9,0.458,0.0,0.1,0.0,6.8,14.9,0.461,3.9,5.9,0.673,3.5,7.6,11.1,1.5,0.8,0.9,2.8,3.4,17.6
2012,23.0,TOT,NBA,PF,54.0,19.0,1244.0,5.3,11.3,0.467,0.0,0.1,0.0,5.3,11.3,0.469,2.5,3.9,0.642,3.8,5.8,9.7,1.3,0.9,1.0,2.0,2.5,13.1
2012,23.0,SAC,NBA,PF,35.0,9.0,644.0,3.6,9.7,0.37,0.0,0.1,0.0,3.6,9.6,0.372,2.1,3.2,0.638,3.7,6.1,9.9,1.2,1.0,1.0,2.2,2.5,9.2
2012,23.0,POR,NBA,PF,19.0,10.0,600.0,7.1,13.1,0.543,0.0,0.1,0.0,7.1,13.1,0.546,2.9,4.6,0.645,4.0,5.5,9.5,1.4,0.7,1.1,1.9,2.5,17.2
2013,24.0,POR,NBA,C,80.0,80.0,2323.0,6.5,11.5,0.562,0.0,0.0,0.0,6.5,11.5,0.563,2.8,4.2,0.679,4.1,8.7,12.8,1.4,0.7,0.8,2.2,2.5,15.8
2014,25.0,DEN,NBA,PF,69.0,52.0,1859.0,6.4,12.7,0.508,0.0,0.2,0.0,6.4,12.5,0.514,2.9,5.6,0.517,4.0,8.2,12.2,1.9,0.9,1.0,2.5,3.4,15.8
2015,26.0,DEN,NBA,C,73.0,8.0,1411.0,5.6,11.7,0.475,0.0,0.1,0.0,5.6,11.7,0.477,3.0,5.1,0.577,3.8,7.7,11.5,1.5,0.9,0.9,2.4,3.5,14.1
2016,27.0,TOT,NBA,C,35.0,9.0,436.0,6.6,12.8,0.516,0.0,0.1,0.0,6.6,12.7,0.519,3.8,8.5,0.447,3.2,7.7,10.9,1.9,1.2,1.2,2.1,3.9,17.0
2016,27.0,DEN,NBA,C,20.0,9.0,305.0,6.5,12.9,0.505,0.0,0.0,,6.5,12.9,0.505,3.2,7.0,0.458,2.6,7.7,10.3,1.9,1.2,1.4,1.9,4.1,16.2
2016,27.0,WAS,NBA,C,15.0,0.0,131.0,6.9,12.6,0.543,0.0,0.3,0.0,6.9,12.4,0.556,5.2,12.1,0.432,4.7,7.7,12.4,1.9,1.4,0.5,2.5,3.3,19.0
