Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,13,2965,LAC,Los Angeles Clippers,22.0,NBA,PF,73.0,0.0,1178.0,175.0,359.0,0.49,0.0,2.0,0.0,175.0,357.0,0.49,0.49,49.0,74.0,0.66,124.0,225.0,349.0,40.0,20.0,23.0,49.0,135.0,399.0
1992,13,2965,LAC,Los Angeles Clippers,23.0,NBA,PF,79.0,38.0,1687.0,271.0,551.0,0.49,4.0,5.0,0.8,267.0,546.0,0.49,0.5,55.0,69.0,0.8,160.0,352.0,512.0,71.0,37.0,31.0,66.0,165.0,601.0
1993,13,2965,LAC,Los Angeles Clippers,24.0,NBA,PF,79.0,4.0,1653.0,313.0,616.0,0.51,1.0,4.0,0.25,312.0,612.0,0.51,0.51,116.0,155.0,0.75,164.0,328.0,492.0,54.0,55.0,39.0,83.0,172.0,743.0
1994,13,2965,LAC,Los Angeles Clippers,25.0,NBA,PF,75.0,56.0,2118.0,373.0,695.0,0.54,0.0,5.0,0.0,373.0,690.0,0.54,0.54,131.0,182.0,0.72,218.0,438.0,656.0,74.0,76.0,22.0,96.0,221.0,877.0
1995,13,2965,LAC,Los Angeles Clippers,26.0,NBA,PF,80.0,79.0,2966.0,609.0,1185.0,0.51,7.0,33.0,0.21,602.0,1152.0,0.52,0.52,176.0,248.0,0.71,261.0,511.0,772.0,139.0,104.0,29.0,166.0,243.0,1401.0
1996,13,2965,LAC,Los Angeles Clippers,27.0,NBA,PF,80.0,78.0,2966.0,571.0,1087.0,0.52,7.0,19.0,0.37,564.0,1068.0,0.53,0.53,149.0,205.0,0.73,204.0,604.0,808.0,112.0,87.0,40.0,158.0,241.0,1298.0
1997,13,2965,LAC,Los Angeles Clippers,28.0,NBA,PF,82.0,82.0,2838.0,542.0,1084.0,0.5,2.0,12.0,0.17,540.0,1072.0,0.5,0.5,134.0,191.0,0.7,222.0,595.0,817.0,110.0,85.0,25.0,137.0,241.0,1220.0
1998,13,2965,LAC,Los Angeles Clippers,29.0,NBA,PF,10.0,6.0,265.0,36.0,84.0,0.43,0.0,2.0,0.0,36.0,82.0,0.44,0.43,3.0,8.0,0.38,16.0,49.0,65.0,7.0,4.0,2.0,13.0,33.0,75.0
1999,9,2965,DET,Detroit Pistons,30.0,NBA,PF,37.0,10.0,481.0,59.0,155.0,0.38,0.0,1.0,0.0,59.0,154.0,0.38,0.38,9.0,14.0,0.64,36.0,110.0,146.0,11.0,15.0,6.0,17.0,54.0,127.0
2001,31,2965,TOT,Total After Trade,32.0,NBA,PF,51.0,1.0,549.0,80.0,169.0,0.47,0.0,0.0,,80.0,169.0,0.47,0.47,8.0,10.0,0.8,51.0,122.0,173.0,23.0,21.0,7.0,26.0,74.0,168.0
2001,7,2965,DAL,Dallas Mavericks,32.0,NBA,PF,37.0,1.0,392.0,55.0,121.0,0.46,0.0,0.0,,55.0,121.0,0.46,0.46,4.0,6.0,0.67,35.0,88.0,123.0,16.0,15.0,5.0,18.0,61.0,114.0
2001,30,2965,WAS,Washington Wizards,32.0,NBA,PF,14.0,0.0,157.0,25.0,48.0,0.52,0.0,0.0,,25.0,48.0,0.52,0.52,4.0,4.0,1.0,16.0,34.0,50.0,7.0,6.0,2.0,8.0,13.0,54.0
