Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1987,8,2703,DEN,Denver Nuggets,Otis Smith,1964-01-30,23.0,NBA,SG,28.0,0.0,168.0,8.9,21.3,0.42,0.0,0.5,0.0,8.9,20.7,0.43,3.2,5.7,0.57,4.6,4.6,9.1,5.9,0.3,0.3,5.1,8.1,21.0,90.0,114.0
1988,31,2703,TOT,Total After Trade,Otis Smith,1964-01-30,24.0,NBA,SG,72.0,18.0,1549.0,9.9,20.1,0.49,0.4,1.2,0.32,9.5,18.9,0.5,5.4,7.0,0.78,3.8,3.7,7.5,4.7,2.8,1.3,3.2,4.9,25.5,111.0,111.0
1988,8,2703,DEN,Denver Nuggets,Otis Smith,1964-01-30,24.0,NBA,SG,15.0,6.0,191.0,8.8,22.2,0.4,0.0,0.0,,8.8,22.2,0.4,5.0,6.7,0.75,3.8,3.3,7.1,2.6,1.2,1.4,2.9,5.5,22.6,96.0,109.0
1988,10,2703,GSW,Golden State Warriors,Otis Smith,1964-01-30,24.0,NBA,SG,57.0,12.0,1358.0,10.0,19.8,0.51,0.5,1.4,0.32,9.6,18.4,0.52,5.5,7.0,0.78,3.8,3.7,7.5,5.0,3.0,1.3,3.3,4.8,26.0,114.0,111.0
1989,10,2703,GSW,Golden State Warriors,Otis Smith,1964-01-30,25.0,NBA,SG,80.0,5.0,1597.0,8.7,20.0,0.44,0.2,1.0,0.19,8.5,19.0,0.45,4.9,6.1,0.8,3.6,5.7,9.2,3.9,2.5,1.1,3.6,4.6,22.5,102.0,107.0
1990,22,2703,ORL,Orlando Magic,Otis Smith,1964-01-30,26.0,NBA,SF,65.0,35.0,1644.0,9.8,19.9,0.49,0.3,1.1,0.25,9.5,18.7,0.51,4.7,6.2,0.76,3.3,5.1,8.4,4.1,2.1,1.6,2.9,4.9,24.5,111.0,112.0
1991,22,2703,ORL,Orlando Magic,Otis Smith,1964-01-30,27.0,NBA,SF,75.0,39.0,1885.0,10.4,23.1,0.45,0.2,1.2,0.2,10.2,21.9,0.46,5.7,7.7,0.73,4.5,5.5,10.0,4.3,2.2,0.9,3.6,4.9,26.7,106.0,109.0
1992,22,2703,ORL,Orlando Magic,Otis Smith,1964-01-30,28.0,NBA,SG,55.0,5.0,877.0,6.5,17.8,0.36,0.4,1.2,0.38,6.0,16.6,0.36,3.9,5.1,0.77,2.2,4.2,6.5,3.2,2.0,0.7,3.5,4.7,17.3,89.0,111.0
