Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,12,401,IND,Indiana Pacers,24.0,NBA,SF,82.0,26.0,1586.0,6.2,13.4,0.46,0.0,0.2,0.0,6.2,13.2,0.47,3.3,4.9,0.68,4.2,4.1,8.3,4.6,1.7,0.3,3.3,6.1,15.7,,102.0,109.0
1986,5,401,CHI,Charlotte Bobcats,25.0,NBA,SG,10.0,0.0,132.0,6.6,14.9,0.44,0.0,0.7,0.0,6.6,14.2,0.46,3.3,4.7,0.69,1.8,4.0,5.8,5.1,1.8,0.4,1.5,5.8,16.4,,110.0,113.0
1987,3,401,NJN,New Jersey Nets,26.0,NBA,SG,77.0,67.0,2339.0,7.2,16.3,0.44,0.1,0.4,0.25,7.1,15.9,0.45,3.1,4.2,0.74,1.7,2.7,4.4,5.2,1.8,0.3,3.1,5.5,17.6,,100.0,113.0
1989,31,401,TOT,Total After Trade,28.0,NBA,"SF,SG",43.0,0.0,365.0,6.6,15.6,0.42,0.5,2.1,0.25,6.1,13.5,0.45,3.2,4.1,0.77,2.9,2.9,5.8,3.4,2.0,0.5,2.2,5.6,16.9,,104.0,108.0
1989,11,401,HOU,Houston Rockets,28.0,NBA,SG,14.0,0.0,91.0,7.3,23.3,0.31,1.0,4.7,0.22,6.2,18.7,0.33,3.1,4.1,0.75,3.6,4.1,7.8,2.6,1.6,0.0,3.6,7.3,18.7,,82.0,108.0
1989,17,401,MIL,Milwaukee Bucks,28.0,NBA,SF,29.0,0.0,274.0,6.4,13.0,0.49,0.4,1.2,0.29,6.0,11.7,0.52,3.2,4.1,0.78,2.7,2.5,5.2,3.7,2.1,0.7,1.8,5.0,16.4,,117.0,109.0
1990,17,401,MIL,Milwaukee Bucks,29.0,NBA,SF,61.0,10.0,635.0,6.8,15.9,0.43,0.4,1.5,0.25,6.4,14.3,0.45,2.9,4.3,0.68,3.0,2.5,5.6,3.2,2.5,0.3,3.9,6.1,16.9,,92.0,110.0
1991,31,401,TOT,Total After Trade,30.0,NBA,"SF,SG",30.0,0.0,294.0,5.1,13.7,0.38,0.5,2.1,0.25,4.6,11.7,0.4,3.4,3.9,0.87,4.1,3.3,7.4,2.7,0.7,0.0,2.7,8.1,14.2,,97.0,110.0
1991,14,401,LAL,Los Angeles Lakers,30.0,NBA,SF,7.0,0.0,27.0,3.8,5.7,0.67,1.9,1.9,1.0,1.9,3.8,0.5,0.0,0.0,,0.0,7.6,7.6,5.7,0.0,0.0,7.6,15.1,9.4,,74.0,108.0
1991,29,401,UTA,Utah Jazz,30.0,NBA,SG,23.0,0.0,267.0,5.3,14.5,0.36,0.4,2.1,0.18,4.9,12.5,0.39,3.8,4.3,0.87,4.5,2.8,7.4,2.5,0.8,0.0,2.3,7.4,14.7,,99.0,110.0
1992,31,401,TOT,Total After Trade,31.0,NBA,SF,57.0,2.0,655.0,7.8,19.0,0.41,1.5,4.8,0.3,6.3,14.2,0.45,3.7,5.0,0.73,2.4,4.0,6.4,3.7,2.3,0.4,2.7,6.3,20.7,,104.0,109.0
1992,13,401,LAC,Los Angeles Clippers,31.0,NBA,SF,22.0,0.0,254.0,7.6,17.4,0.44,1.4,4.3,0.32,6.3,13.1,0.48,3.5,5.7,0.62,1.8,3.7,5.5,3.1,2.3,0.2,2.7,6.1,20.2,,101.0,107.0
1992,21,401,SEA,Seattle Supersonics,31.0,NBA,SF,35.0,2.0,401.0,7.9,20.1,0.39,1.5,5.1,0.29,6.4,14.9,0.43,3.8,4.6,0.81,2.9,4.1,7.0,4.0,2.3,0.5,2.6,6.4,21.1,,105.0,110.0
