Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,1,396,ATL,Atlanta Hawks,31,Rickey Brown,C,6-10,215,"August 20, 1958",US,3,Mississippi State
1984,1,631,ATL,Atlanta Hawks,14,Charlie Criss,PG,5-8,165,"November 6, 1948",US,6,New Mexico State
1984,1,690,ATL,Atlanta Hawks,16,Johnny Davis,PG,6-2,170,"October 21, 1955",US,7,Dayton
1984,1,1045,ATL,Atlanta Hawks,34,Mike Glenn,SG,6-2,175,"September 10, 1955",US,6,Southern Illinois
1984,1,1225,ATL,Atlanta Hawks,44,Scott Hastings,PF,6-10,235,"June 3, 1960",US,1,Arkansas
1984,1,1288,ATL,Atlanta Hawks,24,Armond Hill,PG,6-4,190,"March 31, 1953",US,7,Princeton
1984,1,1484,ATL,Atlanta Hawks,3,Edward Lee Johnson,SG,6-2,180,"February 24, 1955",US,6,Auburn
1984,1,1689,ATL,Atlanta Hawks,54,Mark Landsberger,PF,6-8,215,"May 21, 1955",US,6,"Minnesota, Arizona State"
1984,1,1875,ATL,Atlanta Hawks,1,Wes Matthews,PG,6-1,170,"August 24, 1959",US,3,Wisconsin
1984,1,2265,ATL,Atlanta Hawks,5,Billy Paultz,C,6-11,235,"July 30, 1948",US,13,"Cameron University, St. John's"
1984,1,2313,ATL,Atlanta Hawks,33,John Pinone,SF,6-8,230,"February 19, 1961",US,R,Villanova
1984,1,2458,ATL,Atlanta Hawks,25,Doc Rivers,PG,6-4,185,"October 13, 1961",US,R,Marquette
1984,1,2504,ATL,Atlanta Hawks,30,Tree Rollins,C,7-1,235,"June 16, 1955",US,6,Clemson
1984,1,2516,ATL,Atlanta Hawks,32,Dan Roundfield,PF,6-8,205,"May 26, 1953",US,8,Central Michigan University
1984,1,3122,ATL,Atlanta Hawks,21,Dominique Wilkins,SF,6-8,215,"January 12, 1960",FR,1,Georgia
1984,1,3183,ATL,Atlanta Hawks,35,Sly Williams,SF,6-7,210,"January 26, 1958",US,4,Rhode Island
1984,1,3217,ATL,Atlanta Hawks,10,Randy Wittman,SG,6-6,210,"October 28, 1959",US,R,Indiana
