Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,17,341,MIL,Milwaukee Bucks,23.0,NBA,C,12.0,66.0,11.5,0.44,0.0,0.19,11.2,17.6,14.6,9.8,0.0,5.4,6.6,19.7,,0.0,0.1,0.1,0.09,,-3.1,0.6,-2.5,0.0
1985,17,341,MIL,Milwaukee Bucks,24.0,NBA,C,8.0,104.0,11.9,0.62,0.0,0.81,10.7,16.5,13.7,0.0,0.9,1.1,18.5,17.2,,0.1,0.1,0.2,0.08,,-1.2,-1.1,-2.2,0.0
1986,17,341,MIL,Milwaukee Bucks,25.0,NBA,C,14.0,318.0,13.6,0.57,0.0,0.44,7.3,14.9,11.1,4.7,1.7,3.5,11.2,15.1,,0.4,0.3,0.7,0.1,,0.3,0.9,1.2,0.3
1987,17,341,MIL,Milwaukee Bucks,26.0,NBA,C,12.0,156.0,9.8,0.52,0.0,0.36,6.5,17.5,11.7,3.3,2.2,3.5,9.5,11.2,,0.1,0.2,0.2,0.08,,-3.1,1.9,-1.2,0.0
1988,17,341,MIL,Milwaukee Bucks,27.0,NBA,C,4.0,47.0,13.0,0.51,0.0,0.38,4.7,25.3,14.6,3.3,1.1,2.6,5.1,17.6,,0.0,0.0,0.1,0.06,,-1.6,0.4,-1.2,0.0
1989,17,341,MIL,Milwaukee Bucks,28.0,NBA,C,9.0,162.0,11.8,0.52,0.0,0.41,6.9,23.6,15.2,4.9,0.7,2.7,5.0,11.9,,0.1,0.1,0.3,0.07,,-0.5,0.0,-0.5,0.1
1993,1,341,ATL,Atlanta Hawks,32.0,NBA,C,1.0,17.0,4.0,0.25,0.0,0.0,6.1,7.1,6.6,8.6,0.0,3.7,0.0,10.2,,0.0,0.0,0.0,-0.1,,-3.9,-2.5,-6.4,0.0
