Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,24,1604,PHO,Phoenix Suns,Jason Kidd,"March 23, 1973",23.0,NBA,PG,5.0,5.0,207.0,5.1,12.9,0.4,2.0,5.4,0.36,3.2,7.6,0.42,2.4,4.6,0.53,1.0,6.3,7.3,12.0,2.7,0.5,3.2,2.7,14.6,,107.0,115.0
1998,24,1604,PHO,Phoenix Suns,Jason Kidd,"March 23, 1973",24.0,NBA,PG,4.0,4.0,171.0,6.8,17.8,0.38,0.0,2.1,0.0,6.8,15.7,0.43,4.0,4.9,0.81,1.5,5.5,7.1,9.5,4.9,0.6,3.7,4.0,17.5,,95.0,104.0
1999,24,1604,PHO,Phoenix Suns,Jason Kidd,"March 23, 1973",25.0,NBA,PG,3.0,3.0,126.0,7.6,18.0,0.42,1.7,6.7,0.25,5.9,11.3,0.52,2.1,2.9,0.71,0.4,2.5,2.9,13.0,2.1,0.4,3.8,5.0,18.9,,103.0,115.0
2001,24,1604,PHO,Phoenix Suns,Jason Kidd,"March 23, 1973",27.0,NBA,PG,4.0,4.0,166.0,6.6,20.8,0.32,1.2,5.1,0.24,5.4,15.7,0.35,2.7,3.6,0.75,2.7,4.5,7.2,16.0,2.4,0.0,3.6,3.9,17.2,,94.0,104.0
2002,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",28.0,NBA,PG,20.0,20.0,803.0,9.5,22.9,0.42,1.1,5.8,0.19,8.4,17.1,0.49,5.2,6.4,0.81,2.7,7.9,10.6,11.8,2.2,0.5,4.3,2.6,25.3,,104.0,101.0
2003,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",29.0,NBA,PG,20.0,20.0,852.0,8.6,21.4,0.4,2.1,6.5,0.33,6.5,14.9,0.44,5.9,7.1,0.82,2.3,7.4,9.7,10.2,2.3,0.3,5.0,2.9,25.2,,105.0,98.0
2004,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",30.0,NBA,PG,11.0,11.0,474.0,4.9,14.7,0.33,1.1,5.5,0.21,3.8,9.2,0.41,4.9,6.0,0.81,1.8,6.5,8.3,11.3,2.8,0.7,4.9,1.7,15.8,,95.0,93.0
2005,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",31.0,NBA,PG,4.0,4.0,182.0,7.5,19.3,0.39,3.2,8.7,0.37,4.3,10.7,0.4,1.7,3.2,0.55,2.9,7.5,10.4,8.4,2.9,0.0,2.6,4.6,19.9,,104.0,111.0
2006,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",32.0,NBA,PG,11.0,11.0,450.0,5.9,15.9,0.37,1.8,6.0,0.3,4.1,9.9,0.42,2.3,2.8,0.83,2.7,7.5,10.1,12.8,2.1,0.2,2.9,3.7,15.9,,108.0,107.0
2007,3,1604,NJN,New Jersey Nets,Jason Kidd,"March 23, 1973",33.0,NBA,PG,12.0,12.0,484.0,7.2,16.6,0.43,3.8,9.1,0.42,3.4,7.5,0.45,1.5,2.8,0.52,2.6,12.1,14.6,14.6,2.5,0.6,4.6,3.5,19.6,,111.0,95.0
2008,7,1604,DAL,Dallas Mavericks,Jason Kidd,"March 23, 1973",34.0,NBA,PG,5.0,5.0,180.0,4.9,11.6,0.42,1.8,4.0,0.46,3.1,7.7,0.4,1.5,2.5,0.62,2.5,7.4,9.8,10.4,2.1,0.6,2.8,3.7,13.2,,114.0,116.0
2009,7,1604,DAL,Dallas Mavericks,Jason Kidd,"March 23, 1973",35.0,NBA,PG,10.0,10.0,386.0,5.3,11.5,0.46,2.9,6.5,0.45,2.4,5.0,0.47,2.4,2.8,0.85,1.0,7.1,8.0,8.2,3.0,0.4,2.8,3.3,15.8,,121.0,111.0
2010,7,1604,DAL,Dallas Mavericks,Jason Kidd,"March 23, 1973",36.0,NBA,PG,6.0,6.0,243.0,3.1,10.3,0.3,2.0,6.3,0.32,1.1,4.0,0.28,2.5,2.7,0.92,1.3,7.8,9.2,9.4,3.1,0.2,2.0,3.4,10.7,,111.0,103.0
2011,7,1604,DAL,Dallas Mavericks,Jason Kidd,"March 23, 1973",37.0,NBA,PG,21.0,21.0,744.0,4.8,12.0,0.4,3.2,8.6,0.37,1.6,3.4,0.46,1.8,2.2,0.8,0.8,6.3,7.1,11.4,3.0,0.7,4.2,2.7,14.5,,110.0,104.0
2012,7,1604,DAL,Dallas Mavericks,Jason Kidd,"March 23, 1973",38.0,NBA,PG,4.0,4.0,144.0,5.1,15.1,0.34,3.3,9.6,0.35,1.8,5.5,0.33,3.3,3.7,0.9,1.1,7.7,8.8,8.8,4.4,0.4,4.0,2.6,16.9,,101.0,105.0
2013,20,1604,NYK,New York Knicks,Jason Kidd,"March 23, 1973",39.0,NBA,SG,12.0,0.0,247.0,0.7,5.6,0.12,0.7,3.8,0.18,0.0,1.8,0.0,0.4,0.4,1.0,1.6,7.9,9.4,5.4,2.7,0.9,2.9,2.7,2.5,,65.0,97.0
