Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1997,30,3008,WSB,Washington Bullets,Ben Wallace,"September 10, 1974",22.0,NBA,PF,34.0,0.0,197.0,16.0,46.0,0.35,0.0,0.0,,16.0,46.0,0.35,0.35,6.0,20.0,0.3,25.0,33.0,58.0,2.0,8.0,11.0,18.0,27.0,38.0,0.0
1998,30,3008,WAS,Washington Wizards,Ben Wallace,"September 10, 1974",23.0,NBA,C,67.0,16.0,1124.0,85.0,164.0,0.52,0.0,0.0,,85.0,164.0,0.52,0.52,35.0,98.0,0.36,112.0,212.0,324.0,18.0,61.0,72.0,28.0,116.0,205.0,0.0
1999,30,3008,WAS,Washington Wizards,Ben Wallace,"September 10, 1974",24.0,NBA,C,46.0,16.0,1231.0,115.0,199.0,0.58,0.0,0.0,,115.0,199.0,0.58,0.58,47.0,132.0,0.36,137.0,247.0,384.0,18.0,50.0,90.0,36.0,111.0,277.0,0.0
2000,22,3008,ORL,Orlando Magic,Ben Wallace,"September 10, 1974",25.0,NBA,PF,81.0,81.0,1959.0,168.0,334.0,0.5,0.0,0.0,,168.0,334.0,0.5,0.5,54.0,114.0,0.47,211.0,454.0,665.0,67.0,72.0,130.0,67.0,162.0,390.0,0.0
2001,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",26.0,NBA,C,80.0,80.0,2760.0,215.0,439.0,0.49,1.0,4.0,0.25,214.0,435.0,0.49,0.49,80.0,238.0,0.34,303.0,749.0,1052.0,123.0,107.0,186.0,117.0,192.0,511.0,0.0
2002,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",27.0,NBA,C,80.0,80.0,2921.0,255.0,480.0,0.53,0.0,3.0,0.0,255.0,477.0,0.54,0.53,99.0,234.0,0.42,318.0,721.0,1039.0,115.0,138.0,278.0,70.0,178.0,609.0,1.0
2003,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",28.0,NBA,C,73.0,73.0,2873.0,210.0,437.0,0.48,1.0,6.0,0.17,209.0,431.0,0.48,0.48,85.0,189.0,0.45,293.0,833.0,1126.0,120.0,104.0,230.0,88.0,179.0,506.0,1.0
2004,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",29.0,NBA,C,81.0,81.0,3050.0,315.0,748.0,0.42,1.0,8.0,0.12,314.0,740.0,0.42,0.42,142.0,290.0,0.49,324.0,682.0,1006.0,138.0,143.0,246.0,123.0,162.0,773.0,0.0
2005,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",30.0,NBA,C,74.0,74.0,2671.0,295.0,651.0,0.45,1.0,9.0,0.11,294.0,642.0,0.46,0.45,130.0,304.0,0.43,292.0,610.0,902.0,123.0,106.0,176.0,82.0,159.0,721.0,0.0
2006,9,3008,DET,Detroit Pistons,Ben Wallace,"September 10, 1974",31.0,NBA,C,82.0,82.0,2890.0,237.0,465.0,0.51,0.0,4.0,0.0,237.0,461.0,0.51,0.51,123.0,296.0,0.42,301.0,622.0,923.0,158.0,146.0,181.0,88.0,164.0,597.0,0.0
