Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,2,2973,BOS,Boston Celtics,22.0,NBA,SG,57.0,0.0,432.0,6.5,17.8,0.36,0.1,0.4,0.25,6.4,17.3,0.37,7.1,7.7,0.93,1.2,4.1,5.3,7.6,1.9,0.4,5.4,6.5,20.2,,94.0,104.0
1987,2,2973,BOS,Boston Celtics,23.0,NBA,PG,46.0,5.0,374.0,7.8,17.7,0.44,0.0,0.0,,7.8,17.7,0.44,6.6,7.2,0.93,0.7,2.9,3.5,7.7,1.7,0.1,4.3,4.3,22.3,,104.0,110.0
1988,31,2973,TOT,Total After Trade,24.0,NBA,PG,72.0,27.0,1501.0,6.9,15.2,0.46,0.3,0.7,0.38,6.6,14.5,0.46,4.8,5.5,0.87,1.2,3.8,5.0,12.5,1.8,0.5,4.5,4.8,18.9,,109.0,109.0
1988,21,2973,SEA,Seattle Supersonics,24.0,NBA,PG,43.0,0.0,548.0,6.3,13.3,0.47,0.4,1.1,0.38,5.9,12.1,0.48,4.0,5.2,0.77,1.5,2.8,4.3,12.0,1.8,0.3,4.5,5.5,17.0,,109.0,111.0
1988,5,2973,CHI,Chicago Bulls,24.0,NBA,PG,29.0,27.0,953.0,7.3,16.3,0.45,0.2,0.4,0.38,7.1,15.9,0.45,5.2,5.6,0.92,0.9,4.5,5.4,12.9,1.8,0.6,4.4,4.3,19.9,,109.0,107.0
1989,5,2973,CHI,Chicago Bulls,25.0,NBA,PG,70.0,56.0,1703.0,8.0,16.4,0.48,0.1,0.5,0.12,7.9,16.0,0.5,3.1,3.7,0.82,1.0,4.5,5.5,9.7,1.5,0.3,4.1,3.6,19.1,,104.0,110.0
1990,22,2973,ORL,Orlando Magic,26.0,NBA,PG,63.0,45.0,1657.0,7.2,15.7,0.46,0.0,0.4,0.07,7.1,15.3,0.47,5.2,6.0,0.88,1.0,4.4,5.4,9.8,1.8,0.6,3.7,3.0,19.6,,110.0,115.0
1991,22,2973,ORL,Orlando Magic,27.0,NBA,PG,49.0,17.0,975.0,7.5,17.5,0.43,0.1,0.9,0.16,7.4,16.5,0.45,4.9,5.9,0.82,0.8,4.5,5.3,9.7,1.5,0.2,4.5,3.7,20.1,,102.0,112.0
1992,22,2973,ORL,Orlando Magic,28.0,NBA,PG,39.0,18.0,885.0,8.3,19.3,0.43,0.1,0.7,0.08,8.2,18.6,0.44,6.1,7.2,0.85,1.1,4.5,5.6,8.2,1.9,0.2,4.0,3.0,22.7,,104.0,112.0
