Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,10,2674,GSW,Golden State Warriors,21.0,NBA,SF,27.0,154.0,6.9,0.48,0.04,0.49,6.8,20.4,13.4,1.7,0.0,1.4,15.1,18.6,0.0,0.1,0.0,0.01,-5.5,-1.3,-6.9,-0.3
1984,13,2674,SDC,San Diego Clippers,22.0,NBA,SG,61.0,1297.0,14.0,0.59,0.01,0.37,4.7,10.1,7.4,8.6,1.2,0.9,13.3,18.0,2.3,0.4,2.6,0.1,-0.2,-0.5,-0.7,0.4
1985,13,2674,LAC,Los Angeles Clippers,23.0,NBA,SG,80.0,2762.0,19.1,0.59,0.02,0.4,7.2,9.8,8.6,12.1,1.3,1.0,13.4,25.4,6.3,1.7,8.0,0.14,2.0,-0.6,1.4,2.4
1986,13,2674,LAC,Los Angeles Clippers,24.0,NBA,SG,11.0,339.0,21.8,0.59,0.01,0.46,6.4,6.9,6.7,16.3,1.2,2.1,13.1,29.7,0.7,0.1,0.8,0.12,4.6,-0.3,4.4,0.6
1987,26,2674,SAC,Sacramento Kings,25.0,NBA,SG,52.0,1658.0,13.1,0.5,0.04,0.3,3.9,8.1,6.0,17.9,1.3,0.8,12.8,23.7,0.9,0.6,1.6,0.04,-1.0,-1.2,-2.2,-0.1
1988,26,2674,SAC,Sacramento Kings,26.0,NBA,SG,35.0,899.0,13.9,0.54,0.06,0.31,4.2,8.3,6.2,14.5,1.1,1.1,10.4,20.7,1.2,0.2,1.5,0.08,-0.4,-1.2,-1.6,0.1
1989,31,2674,TOT,Total After Trade,27.0,NBA,SG,65.0,1295.0,11.7,0.49,0.06,0.38,5.1,9.1,7.1,14.1,1.6,1.0,13.2,21.2,0.2,0.7,0.9,0.03,-2.0,-0.8,-2.8,-0.3
1989,26,2674,SAC,Sacramento Kings,27.0,NBA,SG,29.0,600.0,11.3,0.46,0.05,0.34,5.3,9.3,7.2,15.0,1.5,0.8,12.2,24.7,-0.4,0.4,0.0,-0.0,-2.7,-1.5,-4.2,-0.3
1989,23,2674,PHI,Philadelphia 76Ers,27.0,NBA,SG,36.0,695.0,12.0,0.54,0.07,0.42,5.0,8.9,6.9,13.3,1.7,1.3,14.4,18.2,0.6,0.3,0.9,0.06,-1.4,-0.2,-1.6,0.1
1990,23,2674,PHI,Philadelphia 76Ers,28.0,NBA,SF,75.0,1405.0,13.7,0.56,0.07,0.36,5.0,8.8,6.9,11.4,1.2,0.9,12.5,20.5,1.9,1.0,2.9,0.1,-0.5,-0.6,-1.1,0.3
1991,2,2674,BOS,Boston Celtics,29.0,NBA,SF,2.0,16.0,13.7,0.43,0.25,1.0,0.0,0.0,0.0,35.9,3.0,3.6,14.8,17.8,0.0,0.0,0.0,0.1,-1.1,3.1,2.1,0.0
