SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1998,7,DAL,11,Chris Anstey,C,7-0,249,1975-01-01,AU,R,
1998,7,DAL,44,Shawn Bradley,C,7-6,235,1972-03-22,DE,4,BYU
1998,7,DAL,51,Adrian Caldwell,PF,6-8,265,1966-07-04,US,5,"SMU, Lamar"
1998,7,DAL,23,Cedric Ceballos,SF,6-6,190,1969-08-02,US,7,Cal State Fullerton
1998,7,DAL,24,Hubert Davis,SG,6-5,183,1970-05-17,US,5,UNC
1998,7,DAL,4,Michael Finley,SF,6-7,215,1973-03-06,US,2,Wisconsin
1998,7,DAL,45,A.C. Green,PF,6-9,220,1963-10-04,US,12,Oregon State
1998,7,DAL,13,Martin Muursepp,PF,6-9,235,1974-09-26,EE,1,
1998,7,DAL,3,Kevin Ollie,PG,6-4,195,1972-12-27,US,R,UConn
1998,7,DAL,14,Robert Pack,PG,6-2,180,1969-02-03,US,6,USC
1998,7,DAL,6,Khalid Reeves,PG,6-3,199,1972-07-15,US,3,Arizona
1998,7,DAL,21,Shawn Respert,SG,6-1,195,1972-02-06,US,2,Michigan State
1998,7,DAL,50,Eric Riley,C,7-0,245,1970-06-02,US,3,Michigan
1998,7,DAL,7,Dennis Scott,SF,6-8,229,1968-09-05,US,7,Georgia Tech
1998,7,DAL,20,Erick Strickland,SG,6-3,210,1973-11-25,US,1,Nebraska
1998,7,DAL,40,Kurt Thomas,PF,6-9,230,1972-10-04,US,2,TCU
1998,7,DAL,52,Samaki Walker,PF,6-9,240,1976-02-25,US,1,Louisville
1998,7,DAL,35,Bubba Wells,SG,6-5,230,1974-07-26,US,R,Austin Peay State University
