SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1998,3,NJN,2,David Benoit,SF,6-8,220,1968-05-09,US,5,Alabama
1998,3,NJN,45,Michael Cage,C,6-9,224,1962-01-28,US,13,San Diego State
1998,3,NJN,10,Sam Cassell,PG,6-3,185,1969-11-18,US,4,Florida State
1998,3,NJN,33,Yinka Dare,C,7-0,265,1972-10-10,NG,3,George Washington
1998,3,NJN,20,Sherman Douglas,PG,6-0,180,1966-09-15,US,8,Syracuse
1998,3,NJN,21,Kevin Edwards,SG,6-3,190,1965-10-30,US,9,DePaul
1998,3,NJN,11,Brian Evans,SF,6-8,220,1973-09-13,US,1,Indiana
1998,3,NJN,15,Chris Gatling,PF,6-10,220,1967-09-03,US,6,Old Dominion
1998,3,NJN,13,Kendall Gill,SF,6-5,195,1968-05-25,US,7,Illinois
1998,3,NJN,54,Jack Haley,C,6-10,240,1964-01-27,US,8,UCLA
1998,3,NJN,12,Lucious Harris,SG,6-5,190,1970-12-18,US,4,Cal State Long Beach
1998,3,NJN,30,Kerry Kittles,SG,6-5,179,1974-06-12,US,1,Villanova
1998,3,NJN,24,Don MacLean,SF,6-10,235,1970-01-16,US,5,UCLA
1998,3,NJN,34,Xavier McDaniel,SF,6-7,205,1963-06-04,US,11,Wichita State
1998,3,NJN,2,Rony Seikaly,C,6-11,230,1965-05-10,LB,9,Syracuse
1998,3,NJN,44,Keith Van Horn,PF,6-10,220,1975-10-23,US,R,Utah
1998,3,NJN,42,David Vaughn,PF,6-9,240,1973-03-23,US,2,Memphis
1998,3,NJN,55,Jayson Williams,C,6-9,240,1968-02-22,US,7,St. John's
