SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1998,16,MIA,2,Keith Askins,SF,6-7,197,1967-12-15,US,7,Alabama
1998,16,MIA,8,Isaac Austin,C,6-10,255,1969-08-18,US,4,Arizona State
1998,16,MIA,17,Brent Barry,SG,6-6,185,1971-12-31,US,2,Oregon State
1998,16,MIA,42,P.J. Brown,PF,6-11,225,1969-10-14,US,4,Louisiana Tech
1998,16,MIA,31,Duane Causwell,C,7-0,240,1968-05-31,US,7,Temple
1998,16,MIA,40,Marty Conlon,C,6-10,224,1968-01-19,US,6,Providence
1998,16,MIA,11,Todd Day,SG,6-6,188,1970-01-07,US,5,Arkansas
1998,16,MIA,10,Tim Hardaway,PG,6-0,175,1966-09-01,US,7,Texas-El Paso
1998,16,MIA,22,Antonio Lang,SF,6-8,205,1972-05-15,US,3,Duke
1998,16,MIA,21,Voshon Lenard,SG,6-4,205,1973-05-14,US,2,Minnesota
1998,16,MIA,9,Dan Majerle,SG,6-6,215,1965-09-09,US,9,Central Michigan University
1998,16,MIA,24,Jamal Mashburn,SF,6-8,240,1972-11-29,US,4,Kentucky
1998,16,MIA,6,Terry Mills,PF,6-10,230,1967-12-21,US,7,Michigan
1998,16,MIA,33,Alonzo Mourning,C,6-10,240,1970-02-08,US,5,Georgetown
1998,16,MIA,5,Eric Murdock,PG,6-1,190,1968-06-14,US,6,Providence
1998,16,MIA,3,Charles Smith,SG,6-4,194,1975-08-22,US,R,New Mexico
1998,16,MIA,30,Mark Strickland,PF,6-9,210,1970-07-14,US,2,Temple
1998,16,MIA,23,Rex Walters,SG,6-4,190,1970-03-12,US,4,"Northwestern, Kansas"
