SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1998,24,PHO,,Mike Brown,C-F,6-9,257,1963-07-19,US,11,George Washington
1998,24,PHO,2.0,Mark Bryant,C,6-9,245,1965-04-25,US,9,Seton Hall
1998,24,PHO,1.0,Cedric Ceballos,SF,6-6,190,1969-08-02,US,7,Cal State Fullerton
1998,24,PHO,3.0,Rex Chapman,SG,6-4,185,1967-10-05,US,9,Kentucky
1998,24,PHO,7.0,Kevin Johnson,PG,6-1,180,1966-03-04,US,10,California
1998,24,PHO,32.0,Jason Kidd,PG,6-4,205,1973-03-23,US,3,California
1998,24,PHO,17.0,Horacio Llamas Grey,C,6-11,285,1973-07-17,MX,1,Grand Canyon University
1998,24,PHO,15.0,Danny Manning,PF,6-10,230,1966-05-17,US,9,Kansas
1998,24,PHO,21.0,George McCloud,SF,6-6,205,1967-05-27,US,7,Florida State
1998,24,PHO,34.0,Antonio McDyess,PF,6-9,220,1974-09-07,US,2,Alabama
1998,24,PHO,20.0,Marko Milic,SF,6-6,235,1977-05-07,SI,R,
1998,24,PHO,13.0,Steve Nash,PG,6-3,195,1974-02-07,ZA,1,Santa Clara
1998,24,PHO,30.0,Clifford Robinson,SF,6-10,225,1966-12-16,US,8,UConn
1998,24,PHO,4.0,Dennis Scott,SF,6-8,229,1968-09-05,US,7,Georgia Tech
1998,24,PHO,4.0,Brooks Thompson,PG,6-4,193,1970-07-19,US,3,"Texas A&M, Oklahoma State"
1998,24,PHO,18.0,Hot Rod Williams,C,6-11,215,1962-08-09,US,11,Tulane
