Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,11,1781,HOU,Houston Rockets,Kyle Lowry,"March 25, 1986",22.0,NBA,PG,13.0,0.0,254.0,4.5,13.6,0.33,0.9,3.5,0.25,3.7,10.2,0.36,5.0,6.7,0.74,1.7,6.5,8.2,6.9,2.6,0.2,3.7,5.0,14.9,,94.0,105.0
2014,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",27.0,NBA,PG,7.0,7.0,271.0,8.8,21.7,0.4,3.4,8.6,0.4,5.4,13.2,0.41,8.6,9.8,0.88,1.8,4.8,6.6,6.6,1.2,0.0,4.0,5.4,29.5,,114.0,112.0
2015,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",28.0,NBA,PG,4.0,4.0,131.0,7.0,22.1,0.32,1.9,8.9,0.22,5.0,13.2,0.38,3.1,4.3,0.73,2.7,5.8,8.5,7.4,1.9,0.0,4.7,7.0,19.0,,82.0,114.0
2016,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",29.0,NBA,PG,20.0,20.0,766.0,9.2,23.1,0.4,2.9,9.7,0.3,6.2,13.5,0.46,5.5,7.3,0.75,1.3,5.3,6.6,8.3,2.2,0.2,4.4,5.1,26.8,,103.0,108.0
2017,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",30.0,NBA,PG,8.0,8.0,300.0,7.4,16.0,0.46,2.2,6.5,0.34,5.2,9.4,0.55,4.6,5.7,0.82,0.5,3.8,4.3,8.1,2.1,0.7,2.9,4.5,21.6,,114.0,111.0
2018,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",31.0,NBA,PG,10.0,10.0,361.0,8.4,16.5,0.51,3.9,8.8,0.44,4.5,7.7,0.58,3.6,4.5,0.81,0.3,5.7,6.0,11.9,2.1,0.0,4.3,4.6,24.4,,123.0,117.0
2019,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",32.0,NBA,PG,24.0,24.0,901.0,6.8,15.4,0.44,2.9,8.0,0.36,3.9,7.4,0.53,3.6,4.5,0.8,1.2,5.3,6.5,8.8,1.7,0.4,2.9,5.3,20.0,,116.0,106.0
2020,28,1781,TOR,Toronto Raptors,Kyle Lowry,"March 25, 1986",33.0,NBA,PG,11.0,11.0,413.0,7.3,17.4,0.42,2.7,8.4,0.32,4.6,8.9,0.51,5.6,7.0,0.8,0.9,7.5,8.4,7.5,2.2,0.9,3.3,4.7,22.9,,110.0,103.0
