SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,19,NOP,Anthony Davis,22,61,61,2164,9.3,18.9,0.49,0.6,1.8,0.32,8.7,17.1,0.51,5.4,7.2,0.76,2.2,8.3,10.4,1.9,1.3,2.1,2.0,2.5,24.6
2016,19,NOP,Ryan Anderson,27,66,7,2008,7.1,16.7,0.43,2.3,6.4,0.37,4.8,10.2,0.47,3.6,4.1,0.87,2.3,4.8,7.1,1.3,0.7,0.4,1.6,2.0,20.2
2016,19,NOP,Dante Cunningham,28,80,46,1971,3.4,7.5,0.45,1.0,3.2,0.32,2.4,4.3,0.55,1.0,1.5,0.7,1.0,3.3,4.3,1.4,0.8,0.6,0.7,3.2,8.8
2016,19,NOP,Jrue Holiday,25,65,23,1831,8.1,18.4,0.44,1.7,5.1,0.34,6.4,13.3,0.48,3.6,4.2,0.84,0.5,3.3,3.8,7.7,1.7,0.4,3.3,2.9,21.4
2016,19,NOP,Alonzo Gee,28,73,38,1632,2.9,5.6,0.52,0.4,1.3,0.28,2.5,4.3,0.59,1.0,1.5,0.67,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2
2016,19,NOP,Eric Gordon,27,45,44,1481,5.6,13.4,0.42,2.7,7.1,0.38,2.9,6.3,0.46,2.7,3.0,0.89,0.2,2.2,2.4,2.9,1.0,0.3,1.8,2.4,16.7
2016,19,NOP,Toney Douglas,29,61,18,1262,5.2,12.7,0.41,2.3,5.8,0.4,2.9,6.9,0.42,2.4,2.8,0.85,0.7,3.4,4.1,4.5,2.0,0.1,1.8,3.7,15.1
2016,19,NOP,Norris Cole,27,45,23,1198,5.9,14.5,0.4,1.0,3.1,0.32,4.9,11.5,0.43,1.6,2.0,0.8,0.3,4.2,4.5,5.0,1.1,0.2,2.3,3.1,14.3
2016,19,NOP,Omer Asik,29,68,64,1178,3.2,6.0,0.53,0.0,0.0,,3.2,6.0,0.53,1.9,3.4,0.55,3.7,9.0,12.7,0.8,0.6,0.7,1.8,3.8,8.2
2016,19,NOP,Alexis Ajinca,27,59,17,861,6.3,13.2,0.48,0.0,0.0,0.0,6.3,13.1,0.48,2.2,2.6,0.84,3.1,8.1,11.2,1.3,0.8,1.5,2.3,5.6,14.7
2016,19,NOP,Luke Babbitt,26,47,13,845,5.2,12.3,0.42,1.9,4.6,0.4,3.3,7.7,0.43,1.7,2.1,0.78,1.1,5.2,6.3,2.3,0.5,0.3,1.0,3.8,13.9
2016,19,NOP,Tyreke Evans,26,25,25,765,6.4,14.8,0.43,1.6,4.0,0.39,4.8,10.8,0.45,3.5,4.4,0.8,0.9,5.1,6.1,7.7,1.5,0.4,3.4,3.1,17.8
2016,19,NOP,Ish Smith,27,27,3,617,5.7,13.3,0.43,0.6,1.9,0.3,5.1,11.4,0.45,1.9,2.5,0.77,0.8,4.6,5.4,9.0,1.4,0.4,2.6,2.2,13.9
2016,19,NOP,Kendrick Perkins,31,37,5,542,2.7,5.0,0.53,0.0,0.0,,2.7,5.0,0.53,0.7,1.7,0.44,1.7,6.8,8.5,2.1,0.7,0.7,2.7,4.3,6.0
2016,19,NOP,Tim Frazier,25,16,1,469,5.8,13.0,0.45,1.0,2.4,0.42,4.8,10.6,0.46,3.5,4.5,0.76,1.2,4.3,5.4,9.2,1.8,0.1,2.9,3.2,16.1
2016,19,NOP,Jordan Hamilton,25,11,4,304,5.8,13.7,0.42,1.5,5.3,0.29,4.3,8.4,0.51,1.7,2.5,0.67,1.4,5.9,7.3,3.0,0.9,0.4,2.0,2.8,14.8
2016,19,NOP,James Ennis,25,9,5,282,6.4,12.8,0.5,3.1,6.4,0.48,3.3,6.4,0.52,2.4,3.1,0.79,2.2,2.3,4.5,2.3,1.5,0.4,2.2,3.3,18.3
2016,19,NOP,Bryce Dejean-Jones,23,14,11,279,3.6,8.9,0.41,1.5,4.1,0.38,2.1,4.8,0.43,1.4,2.7,0.52,1.0,5.2,6.2,1.9,1.3,0.3,1.4,2.2,10.2
2016,19,NOP,Orlando Johnson,26,5,1,54,2.7,11.3,0.24,0.7,3.3,0.2,2.0,8.0,0.25,0.7,1.3,0.5,0.7,3.3,4.0,1.3,0.7,0.0,2.0,2.7,6.7
2016,19,NOP,Nate Robinson,31,2,1,23,0.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.3,1.6,0.0,0.0,7.8,0.0
2016,19,NOP,Jimmer Fredette,26,4,0,13,2.8,11.1,0.25,0.0,2.8,0.0,2.8,8.3,0.33,0.0,0.0,,0.0,0.0,0.0,2.8,2.8,0.0,2.8,2.8,5.5
