Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,15,MEM,Memphis Grizzlies,Matt Barnes,35,76,45,2190,4.3,11.4,0.38,2.0,6.1,0.32,2.4,5.3,0.45,1.8,2.3,0.8,1.4,5.5,6.9,2.7,1.3,0.9,2.0,3.8,12.5
2016,15,MEM,Memphis Grizzlies,Zach Randolph,34,68,53,2016,7.7,16.2,0.48,0.1,0.5,0.23,7.6,15.7,0.48,3.1,3.9,0.8,3.2,6.2,9.4,2.5,0.8,0.2,1.9,2.6,18.6
2016,15,MEM,Memphis Grizzlies,Marc Gasol,31,52,52,1791,6.6,14.2,0.46,0.0,0.1,0.67,6.6,14.2,0.46,4.1,4.9,0.83,1.2,6.1,7.3,3.9,1.0,1.4,2.4,2.8,17.3
2016,15,MEM,Memphis Grizzlies,Mike Conley,28,56,56,1761,6.0,14.2,0.42,1.6,4.4,0.36,4.4,9.8,0.45,3.9,4.7,0.83,0.5,2.8,3.4,7.0,1.4,0.3,1.7,2.0,17.5
2016,15,MEM,Memphis Grizzlies,Tony Allen,34,64,57,1620,4.8,10.4,0.46,0.3,0.9,0.36,4.4,9.5,0.47,2.0,3.1,0.65,2.3,4.3,6.6,1.6,2.4,0.4,1.7,3.9,11.9
2016,15,MEM,Memphis Grizzlies,Jeff Green,29,53,31,1544,5.6,13.0,0.43,1.0,3.2,0.31,4.6,9.8,0.47,2.9,3.6,0.8,1.3,4.3,5.6,2.3,0.9,0.4,1.6,2.4,15.1
2016,15,MEM,Memphis Grizzlies,Courtney Lee,30,51,37,1489,4.6,10.1,0.46,1.2,3.3,0.37,3.4,6.8,0.5,1.8,2.2,0.83,0.5,2.4,2.9,1.8,1.3,0.4,1.2,1.9,12.4
2016,15,MEM,Memphis Grizzlies,JaMychal Green,25,78,15,1446,5.7,12.3,0.46,0.4,1.1,0.33,5.4,11.2,0.48,2.6,3.4,0.75,3.5,5.8,9.3,1.7,1.1,0.8,2.1,4.7,14.4
2016,15,MEM,Memphis Grizzlies,Mario Chalmers,29,55,7,1253,4.9,11.8,0.42,1.3,4.0,0.33,3.6,7.9,0.46,5.9,7.2,0.83,0.7,3.4,4.1,6.1,2.3,0.3,2.9,4.7,17.1
2016,15,MEM,Memphis Grizzlies,Vince Carter,39,60,3,1005,4.8,12.3,0.39,2.1,6.1,0.35,2.7,6.2,0.42,2.5,3.0,0.83,1.1,4.1,5.2,2.0,1.4,0.6,1.3,3.6,14.1
2016,15,MEM,Memphis Grizzlies,Lance Stephenson,25,26,3,692,7.6,16.0,0.47,0.6,1.6,0.36,7.0,14.4,0.49,3.4,4.2,0.82,1.1,4.9,6.0,3.8,1.0,0.3,2.4,2.9,19.2
2016,15,MEM,Memphis Grizzlies,Ryan Hollins,31,32,9,412,3.9,6.3,0.62,0.0,0.0,,3.9,6.3,0.62,2.3,3.7,0.62,3.5,4.1,7.6,0.9,0.5,1.7,1.8,5.1,10.1
