Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,5,1039,CHI,Charlotte Bobcats,30.0,NBA,C,48.0,,1568.0,7.0,11.8,0.6,0.0,0.0,,7.0,11.8,0.6,5.6,7.9,0.71,2.5,7.4,9.9,3.1,0.7,1.4,3.1,3.8,19.6
1981,5,1039,CHI,Charlotte Bobcats,31.0,NBA,C,82.0,,2832.0,7.0,10.4,0.67,0.0,0.0,,7.0,10.4,0.67,4.8,6.8,0.7,2.8,7.7,10.5,2.2,0.6,2.5,3.0,3.7,18.7
1982,5,1039,CHI,Charlotte Bobcats,32.0,NBA,C,82.0,82.0,2796.0,7.0,10.8,0.65,0.0,0.0,1.0,7.0,10.8,0.65,5.5,7.1,0.77,2.9,7.9,10.8,1.8,0.6,2.8,2.9,3.7,19.5
1983,27,1039,SAS,San Antonio Spurs,33.0,NBA,C,82.0,82.0,2797.0,7.2,11.4,0.63,0.0,0.1,0.0,7.2,11.4,0.63,4.7,6.4,0.74,3.8,8.8,12.7,1.6,0.5,2.5,3.3,3.5,19.0
1984,27,1039,SAS,San Antonio Spurs,34.0,NBA,C,64.0,59.0,2034.0,6.2,9.8,0.63,0.0,0.1,0.0,6.2,9.8,0.64,5.0,6.9,0.72,3.8,7.9,11.7,1.2,0.6,2.3,2.6,4.1,17.4
1985,27,1039,SAS,San Antonio Spurs,35.0,NBA,C,81.0,81.0,2756.0,6.9,11.2,0.62,0.0,0.0,0.0,6.9,11.1,0.62,6.3,8.4,0.75,3.0,8.0,11.1,1.7,0.5,2.3,3.1,4.0,20.2
1986,27,1039,SAS,San Antonio Spurs,36.0,NBA,C,71.0,71.0,2395.0,6.4,10.3,0.62,0.0,0.0,0.0,6.4,10.3,0.62,5.1,7.2,0.7,2.5,6.5,9.0,1.5,0.6,1.6,2.8,3.6,17.8
1987,27,1039,SAS,San Antonio Spurs,37.0,NBA,C,82.0,74.0,2405.0,5.2,8.7,0.6,0.0,0.0,,5.2,8.7,0.6,3.6,5.3,0.68,2.8,5.9,8.7,2.2,0.6,1.4,2.7,3.5,14.0
1988,31,1039,TOT,Total After Trade,38.0,NBA,C,71.0,27.0,893.0,4.0,7.3,0.55,0.0,0.0,,4.0,7.3,0.55,2.7,5.2,0.52,2.8,5.7,8.5,0.8,0.6,1.2,2.7,6.0,10.7
1988,5,1039,CHI,Charlotte Bobcats,38.0,NBA,C,24.0,23.0,372.0,4.0,7.7,0.51,0.0,0.0,,4.0,7.7,0.51,1.8,3.6,0.51,1.5,4.6,6.1,0.9,0.5,1.2,2.7,5.2,9.8
1988,2,1039,BOS,Boston Celtics,38.0,NBA,C,47.0,4.0,521.0,4.0,7.0,0.57,0.0,0.0,,4.0,7.0,0.57,3.3,6.3,0.53,3.7,6.5,10.2,0.8,0.7,1.2,2.7,6.5,11.3
