Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,2,54,BOS,Boston Celtics,20,Ray Allen,SG,6-5,205,"July 20, 1975",US,14,UConn
2011,2,111,BOS,Boston Celtics,45,Carlos Arroyo,PG,6-2,202,"July 30, 1979",PR,8,Florida International University
2011,2,322,BOS,Boston Celtics,0,Avery Bradley,PG,6-3,180,"November 26, 1990",US,R,Texas
2011,2,666,BOS,Boston Celtics,8,Marquis Daniels,SF,6-6,200,"January 7, 1981",US,7,Auburn
2011,2,687,BOS,Boston Celtics,11,Glen Davis,C,6-9,289,"January 1, 1986",US,3,LSU
2011,2,868,BOS,Boston Celtics,86,Semih Erden,C,7-0,240,"July 28, 1986",TR,R,
2011,2,997,BOS,Boston Celtics,5,Kevin Garnett,PF,6-11,240,"May 19, 1976",US,15,
2011,2,1106,BOS,Boston Celtics,8,Jeff Green,SF,6-8,235,"August 28, 1986",US,3,Georgetown
2011,2,1178,BOS,Boston Celtics,55,Luke Harangody,PF,6-8,246,"January 2, 1988",US,R,Notre Dame
2011,2,1473,BOS,Boston Celtics,86,Chris Johnson (1985),C,6-11,210,"July 15, 1985",US,R,LSU
2011,2,1657,BOS,Boston Celtics,4,Nenad Krstic,C,7-0,240,"July 25, 1983",RS,6,
2011,2,2087,BOS,Boston Celtics,30,Troy Murphy,PF,6-11,245,"May 2, 1980",US,9,Notre Dame
2011,2,2176,BOS,Boston Celtics,7,Jermaine O'Neal,C,6-11,226,"October 13, 1978",US,14,
2011,2,2177,BOS,Boston Celtics,36,Shaquille O'Neal,C,7-1,325,"March 6, 1972",US,18,LSU
2011,2,2263,BOS,Boston Celtics,77,Sasha Pavlovic,SG,6-8,220,"November 15, 1983",ME,7,
2011,2,2283,BOS,Boston Celtics,43,Kendrick Perkins,C,6-10,270,"November 10, 1984",US,7,
2011,2,2304,BOS,Boston Celtics,34,Paul Pierce,SF,6-7,235,"October 13, 1977",US,12,Kansas
2011,2,2484,BOS,Boston Celtics,4,Nate Robinson,PG,5-9,180,"May 31, 1984",US,5,Washington
2011,2,2503,BOS,Boston Celtics,9,Rajon Rondo,PG,6-1,180,"February 22, 1986",US,4,Kentucky
2011,2,2991,BOS,Boston Celtics,12,Von Wafer,SG,6-5,210,"July 21, 1985",US,4,Florida State
2011,2,3072,BOS,Boston Celtics,13,Delonte West,PG,6-4,180,"July 26, 1983",US,6,Saint Joseph's
