Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2011,17,172,MIL,Milwaukee Bucks,30,Earl Barron,C,7-0,250,"August 14, 1981",US,4,Memphis
2011,17,279,MIL,Milwaukee Bucks,6,Andrew Bogut,C,7-0,260,"November 28, 1984",AU,5,Utah
2011,17,316,MIL,Milwaukee Bucks,11,Earl Boykins,PG,5-5,135,"June 2, 1976",US,11,Eastern Michigan
2011,17,357,MIL,Milwaukee Bucks,40,Jon Brockman,C,6-7,255,"March 20, 1987",US,1,Washington
2011,17,724,MIL,Milwaukee Bucks,10,Carlos Delfino,SF,6-6,230,"August 29, 1982",AR,5,
2011,17,759,MIL,Milwaukee Bucks,55,Keyon Dooling,PG,6-3,196,"May 8, 1980",US,10,Missouri
2011,17,773,MIL,Milwaukee Bucks,17,Chris Douglas-Roberts,SF,6-7,200,"January 8, 1987",US,2,Memphis
2011,17,1056,MIL,Milwaukee Bucks,0,Drew Gooden,PF,6-10,250,"September 24, 1981",US,8,Kansas
2011,17,1381,MIL,Milwaukee Bucks,7,Ersan Ilyasova,PF,6-9,235,"May 15, 1987",TR,2,
2011,17,1451,MIL,Milwaukee Bucks,3,Brandon Jennings,PG,6-1,170,"September 23, 1989",US,1,
2011,17,1813,MIL,Milwaukee Bucks,5,Corey Maggette,SF,6-6,218,"November 12, 1979",US,11,Duke
2011,17,1891,MIL,Milwaukee Bucks,12,Luc Mbah a Moute,PF,6-8,230,"September 9, 1986",CM,2,UCLA
2011,17,2412,MIL,Milwaukee Bucks,22,Michael Redd,SG,6-6,220,"August 24, 1979",US,10,Ohio State
2011,17,2544,MIL,Milwaukee Bucks,15,John Salmons,SG,6-7,210,"December 12, 1979",US,8,Miami (FL)
2011,17,2557,MIL,Milwaukee Bucks,8,Larry Sanders,C,6-11,235,"November 21, 1988",US,R,VCU
2011,17,2658,MIL,Milwaukee Bucks,54,Brian Skinner,C,6-9,255,"May 19, 1976",US,12,Baylor
2011,17,2830,MIL,Milwaukee Bucks,41,Garrett Temple,SG,6-5,195,"May 8, 1986",US,1,LSU
