Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1988,27,73,SAS,San Antonio Spurs,Greg Anderson,"June 22, 1964",23.0,NBA,PF,82.0,45.0,1984.0,8.8,17.5,0.5,0.0,0.1,0.2,8.8,17.4,0.5,4.6,7.6,0.6,3.7,8.2,11.9,1.8,1.3,2.8,3.3,5.3,22.2,103.0,110.0
1989,27,73,SAS,San Antonio Spurs,Greg Anderson,"June 22, 1964",24.0,NBA,PF,82.0,56.0,2401.0,8.8,17.5,0.5,0.0,0.1,0.0,8.8,17.5,0.5,4.0,7.7,0.51,4.9,8.1,13.0,1.2,2.0,2.0,3.5,4.2,21.6,100.0,106.0
1990,17,73,MIL,Milwaukee Bucks,Greg Anderson,"June 22, 1964",25.0,NBA,PF,60.0,28.0,1291.0,8.3,16.4,0.51,0.0,0.0,,8.3,16.4,0.51,3.5,6.4,0.54,4.2,9.9,14.1,0.9,1.2,2.0,3.0,6.7,20.1,101.0,105.0
1991,31,73,TOT,Total After Trade,Greg Anderson,"June 22, 1964",26.0,NBA,PF,68.0,2.0,924.0,5.5,12.9,0.43,0.0,0.0,0.0,5.5,12.9,0.43,2.9,5.5,0.52,4.6,10.6,15.2,0.8,1.7,2.2,4.0,6.7,14.0,86.0,109.0
1991,17,73,MIL,Milwaukee Bucks,Greg Anderson,"June 22, 1964",26.0,NBA,PF,26.0,0.0,247.0,5.5,14.8,0.37,0.0,0.2,0.0,5.5,14.6,0.38,3.2,5.7,0.57,5.3,9.9,15.2,0.6,1.6,1.8,4.4,5.9,14.2,81.0,104.0
1991,3,73,NJN,New Jersey Nets,Greg Anderson,"June 22, 1964",26.0,NBA,PF,1.0,0.0,18.0,10.7,10.7,1.0,0.0,0.0,,10.7,10.7,1.0,0.0,0.0,,10.7,5.4,16.1,2.7,5.4,0.0,2.7,10.7,21.5,158.0,101.0
1991,8,73,DEN,Denver Nuggets,Greg Anderson,"June 22, 1964",26.0,NBA,PF,41.0,2.0,659.0,5.4,12.4,0.44,0.0,0.0,,5.4,12.4,0.44,2.8,5.6,0.51,4.3,10.9,15.2,0.8,1.6,2.3,3.9,6.9,13.7,87.0,110.0
1992,8,73,DEN,Denver Nuggets,Greg Anderson,"June 22, 1964",27.0,NBA,PF,82.0,82.0,2793.0,6.8,14.9,0.46,0.0,0.1,0.0,6.8,14.8,0.46,2.9,4.7,0.62,5.9,10.5,16.4,1.4,1.5,1.1,3.5,4.6,16.5,98.0,106.0
1994,9,73,DET,Detroit Pistons,Greg Anderson,"June 22, 1964",29.0,NBA,PF,77.0,47.0,1624.0,6.3,11.6,0.54,0.0,0.1,0.33,6.3,11.5,0.55,2.8,4.8,0.57,5.7,12.2,17.9,1.6,1.7,2.1,3.0,7.3,15.4,107.0,105.0
1995,1,73,ATL,Atlanta Hawks,Greg Anderson,"June 22, 1964",30.0,NBA,PF,51.0,0.0,622.0,4.9,8.9,0.55,0.0,0.0,,4.9,8.9,0.55,2.9,6.1,0.48,5.3,10.8,16.1,1.5,2.0,2.7,2.7,8.8,12.7,105.0,100.0
1996,27,73,SAS,San Antonio Spurs,Greg Anderson,"June 22, 1964",31.0,NBA,PF,46.0,7.0,344.0,3.6,7.0,0.51,0.0,0.1,0.0,3.6,6.9,0.52,0.9,3.7,0.24,4.3,10.6,14.9,1.5,1.3,3.6,3.3,9.9,8.1,86.0,99.0
1997,27,73,SAS,San Antonio Spurs,Greg Anderson,"June 22, 1964",32.0,NBA,C,82.0,48.0,1659.0,4.3,8.7,0.5,0.0,0.0,0.0,4.3,8.6,0.5,2.1,3.1,0.67,5.2,9.6,14.8,1.1,2.1,2.2,2.4,7.5,10.7,105.0,108.0
1998,1,73,ATL,Atlanta Hawks,Greg Anderson,"June 22, 1964",33.0,NBA,C,50.0,0.0,398.0,5.0,11.1,0.44,0.0,0.7,0.0,5.0,10.5,0.47,2.2,5.6,0.39,5.4,10.9,16.2,2.1,2.6,1.4,2.3,11.7,12.1,98.0,99.0
