Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,20.0,OKC,NBA,PF,6.0,0.0,153.0,4.7,8.2,0.571,0.0,0.0,,4.7,8.2,0.571,1.6,2.4,0.7,3.1,6.1,9.2,0.5,0.5,2.8,1.4,4.5,11.1
2011,21.0,OKC,NBA,PF,17.0,17.0,490.0,4.9,10.7,0.462,0.0,0.1,0.0,4.9,10.6,0.465,2.4,2.9,0.825,3.5,5.7,9.1,0.2,0.3,3.8,1.5,4.7,12.3
2012,22.0,OKC,NBA,PF,20.0,20.0,569.0,5.3,10.1,0.528,0.1,0.3,0.25,5.3,9.8,0.535,1.6,2.3,0.722,3.0,4.3,7.3,0.8,0.7,3.7,0.7,3.6,12.3
2013,23.0,OKC,NBA,PF,11.0,11.0,366.0,5.8,13.3,0.437,0.4,0.9,0.444,5.4,12.4,0.437,1.9,2.4,0.792,3.8,5.2,9.0,0.8,0.0,3.2,0.7,3.7,13.9
2014,24.0,OKC,NBA,PF,17.0,17.0,581.0,5.4,9.1,0.592,0.3,0.8,0.385,5.1,8.3,0.612,1.6,2.1,0.765,1.9,5.3,7.2,0.7,0.7,2.6,1.2,3.3,12.7
2016,26.0,OKC,NBA,PF,18.0,18.0,602.0,5.1,9.7,0.521,1.9,4.1,0.449,3.2,5.6,0.574,0.9,1.2,0.75,1.4,5.4,6.8,0.6,0.8,1.4,0.5,3.0,12.9
2017,27.0,TOR,NBA,PF,10.0,10.0,307.0,7.0,15.2,0.462,1.4,4.5,0.316,5.6,10.8,0.522,1.3,1.5,0.846,1.1,6.6,7.6,1.6,0.5,2.0,1.3,4.3,16.8
2018,28.0,TOR,NBA,PF,10.0,9.0,260.0,4.2,10.0,0.417,1.2,3.3,0.375,2.9,6.6,0.438,2.5,3.0,0.818,1.8,6.4,8.2,1.5,0.1,1.8,2.2,2.9,12.0
2019,29.0,TOR,NBA,C,24.0,0.0,500.0,6.6,13.9,0.477,0.6,2.7,0.237,6.0,11.2,0.535,2.3,3.0,0.762,2.5,7.8,10.3,1.6,0.8,1.7,1.8,5.7,16.2
2020,30.0,TOR,NBA,C,11.0,0.0,251.0,9.0,15.8,0.573,3.3,6.5,0.511,5.7,9.3,0.615,2.0,2.0,1.0,2.4,9.8,12.2,1.9,0.3,2.0,1.7,3.9,23.4
