Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",20.0,NBA,PF,6.0,0.0,153.0,4.7,8.2,0.57,0.0,0.0,,4.7,8.2,0.57,1.6,2.4,0.7,3.1,6.1,9.2,0.5,0.5,2.8,1.4,4.5,11.1
2011,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",21.0,NBA,PF,17.0,17.0,490.0,4.9,10.7,0.46,0.0,0.1,0.0,4.9,10.6,0.46,2.4,2.9,0.82,3.5,5.7,9.1,0.2,0.3,3.8,1.5,4.7,12.3
2012,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",22.0,NBA,PF,20.0,20.0,569.0,5.3,10.1,0.53,0.1,0.3,0.25,5.3,9.8,0.54,1.6,2.3,0.72,3.0,4.3,7.3,0.8,0.7,3.7,0.7,3.6,12.3
2013,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",23.0,NBA,PF,11.0,11.0,366.0,5.8,13.3,0.44,0.4,0.9,0.44,5.4,12.4,0.44,1.9,2.4,0.79,3.8,5.2,9.0,0.8,0.0,3.2,0.7,3.7,13.9
2014,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",24.0,NBA,PF,17.0,17.0,581.0,5.4,9.1,0.59,0.3,0.8,0.38,5.1,8.3,0.61,1.6,2.1,0.76,1.9,5.3,7.2,0.7,0.7,2.6,1.2,3.3,12.7
2016,21,1376,OKC,Oklahoma City Thunder,Serge Ibaka,"September 18, 1989",26.0,NBA,PF,18.0,18.0,602.0,5.1,9.7,0.52,1.9,4.1,0.45,3.2,5.6,0.57,0.9,1.2,0.75,1.4,5.4,6.8,0.6,0.8,1.4,0.5,3.0,12.9
2017,28,1376,TOR,Toronto Raptors,Serge Ibaka,"September 18, 1989",27.0,NBA,PF,10.0,10.0,307.0,7.0,15.2,0.46,1.4,4.5,0.32,5.6,10.8,0.52,1.3,1.5,0.85,1.1,6.6,7.6,1.6,0.5,2.0,1.3,4.3,16.8
2018,28,1376,TOR,Toronto Raptors,Serge Ibaka,"September 18, 1989",28.0,NBA,PF,10.0,9.0,260.0,4.2,10.0,0.42,1.2,3.3,0.38,2.9,6.6,0.44,2.5,3.0,0.82,1.8,6.4,8.2,1.5,0.1,1.8,2.2,2.9,12.0
2019,28,1376,TOR,Toronto Raptors,Serge Ibaka,"September 18, 1989",29.0,NBA,C,24.0,0.0,500.0,6.6,13.9,0.48,0.6,2.7,0.24,6.0,11.2,0.54,2.3,3.0,0.76,2.5,7.8,10.3,1.6,0.8,1.7,1.8,5.7,16.2
2020,28,1376,TOR,Toronto Raptors,Serge Ibaka,"September 18, 1989",30.0,NBA,C,11.0,0.0,251.0,9.0,15.8,0.57,3.3,6.5,0.51,5.7,9.3,0.62,2.0,2.0,1.0,2.4,9.8,12.2,1.9,0.3,2.0,1.7,3.9,23.4
