Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,23,PHI,Philadelphia 76Ers,Nerlens Noel,20.0,75,71.0,2311,302,653,0.46,0,0,,302,653,0.46,0.46,140,230,0.61,185,426,611,128,133,142,146,208,744
2015,23,PHI,Philadelphia 76Ers,Robert Covington,24.0,70,49.0,1956,299,756,0.4,167,446,0.37,132,310,0.43,0.51,178,217,0.82,65,251,316,105,97,31,128,189,943
2015,23,PHI,Philadelphia 76Ers,Luc Mbah a Moute,28.0,67,61.0,1916,251,636,0.4,62,202,0.31,189,434,0.44,0.44,96,163,0.59,82,246,328,106,81,21,99,104,660
2015,23,PHI,Philadelphia 76Ers,Hollis Thompson,23.0,71,23.0,1776,224,543,0.41,115,287,0.4,109,256,0.43,0.52,63,89,0.71,53,145,198,85,57,26,66,141,626
2015,23,PHI,Philadelphia 76Ers,Henry Sims,24.0,73,32.0,1399,238,502,0.47,4,22,0.18,234,480,0.49,0.48,106,137,0.77,121,238,359,79,39,30,99,135,586
2015,23,PHI,Philadelphia 76Ers,Michael Carter-Williams,23.0,41,38.0,1391,232,611,0.38,32,125,0.26,200,486,0.41,0.41,117,182,0.64,43,211,254,302,60,18,174,103,613
2015,23,PHI,Philadelphia 76Ers,Jerami Grant,20.0,65,11.0,1377,124,352,0.35,49,156,0.31,75,196,0.38,0.42,114,193,0.59,49,149,198,79,40,68,85,144,411
2015,23,PHI,Philadelphia 76Ers,K.J. McDaniels,21.0,52,15.0,1319,167,419,0.4,43,147,0.29,124,272,0.46,0.45,99,131,0.76,64,131,195,70,44,68,104,121,476
2015,23,PHI,Philadelphia 76Ers,JaKarr Sampson,21.0,74,32.0,1131,146,346,0.42,31,127,0.24,115,219,0.52,0.47,63,94,0.67,35,128,163,77,38,26,76,135,386
2015,23,PHI,Philadelphia 76Ers,Tony Wroten,21.0,30,15.0,895,175,434,0.4,37,142,0.26,138,292,0.47,0.45,120,180,0.67,22,64,86,157,48,8,113,72,507
2015,23,PHI,Philadelphia 76Ers,Ish Smith,26.0,25,14.0,677,128,322,0.4,17,55,0.31,111,267,0.42,0.42,28,48,0.58,10,63,73,152,32,5,69,38,301
2015,23,PHI,Philadelphia 76Ers,Isaiah Canaan,23.0,22,12.0,569,93,247,0.38,59,162,0.36,34,85,0.4,0.5,33,39,0.85,7,47,54,69,15,3,39,55,278
2015,23,PHI,Philadelphia 76Ers,Furkan Aldemir,23.0,41,9.0,540,40,78,0.51,0,5,0.0,40,73,0.55,0.51,13,27,0.48,78,98,176,28,17,16,17,96,93
2015,23,PHI,Philadelphia 76Ers,Jason Richardson,34.0,19,15.0,416,62,178,0.35,31,96,0.32,31,82,0.38,0.44,17,22,0.77,13,53,66,38,13,3,16,28,172
2015,23,PHI,Philadelphia 76Ers,Thomas Robinson,23.0,22,0.0,407,79,169,0.47,0,2,0.0,79,167,0.47,0.47,35,58,0.6,62,108,170,24,16,9,26,50,193
2015,23,PHI,Philadelphia 76Ers,Brandon Davies,23.0,20,6.0,379,49,119,0.41,7,30,0.23,42,89,0.47,0.44,21,33,0.64,35,38,73,28,17,4,25,54,126
2015,23,PHI,Philadelphia 76Ers,Alexey Shved,26.0,17,0.0,285,52,130,0.4,17,57,0.3,35,73,0.48,0.46,48,57,0.84,8,14,22,46,14,1,18,21,169
2015,23,PHI,Philadelphia 76Ers,Larry Drew,24.0,12,1.0,219,20,58,0.34,4,26,0.15,16,32,0.5,0.38,2,3,0.67,1,14,15,45,6,0,25,13,46
2015,23,PHI,Philadelphia 76Ers,Malcolm Thomas,26.0,17,0.0,194,18,40,0.45,0,7,0.0,18,33,0.55,0.45,9,13,0.69,16,40,56,7,3,1,13,17,45
2015,23,PHI,Philadelphia 76Ers,Chris Johnson,24.0,9,2.0,187,19,60,0.32,10,39,0.26,9,21,0.43,0.4,6,8,0.75,3,23,26,3,9,5,9,19,54
2015,23,PHI,Philadelphia 76Ers,Tim Frazier,24.0,6,3.0,171,13,43,0.3,3,11,0.27,10,32,0.31,0.34,5,15,0.33,4,15,19,43,6,0,18,16,34
2015,23,PHI,Philadelphia 76Ers,Glenn Robinson,21.0,10,1.0,153,18,43,0.42,4,13,0.31,14,30,0.47,0.46,4,8,0.5,11,14,25,8,3,1,8,10,44
2015,23,PHI,Philadelphia 76Ers,Drew Gordon,24.0,9,0.0,71,8,19,0.42,0,3,0.0,8,16,0.5,0.42,1,2,0.5,7,11,18,2,1,0,8,7,17
2015,23,PHI,Philadelphia 76Ers,JaVale McGee,27.0,6,0.0,61,8,18,0.44,0,0,,8,18,0.44,0.44,2,4,0.5,4,9,13,2,0,1,5,2,18
2015,23,PHI,Philadelphia 76Ers,Malcolm Lee,24.0,1,0.0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
2015,23,PHI,Philadelphia 76Ers,Team Totals,,82,,19805,2765,6777,0.41,692,2160,0.32,2073,4617,0.45,0.46,1320,1953,0.68,978,2536,3514,1683,789,487,1453,1778,7542
