Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,POR,NBA,SG,16.0,,235.0,11.0,22.4,0.493,1.2,2.9,0.421,9.8,19.5,0.504,4.3,6.0,0.718,2.0,2.5,4.4,4.7,2.1,0.3,3.1,4.0,27.6
1981,24.0,POR,NBA,SG,77.0,,1560.0,10.1,20.8,0.487,0.3,1.2,0.259,9.8,19.6,0.501,3.9,4.6,0.854,1.6,2.0,3.6,4.5,1.9,0.1,3.4,2.8,24.5
1982,25.0,POR,NBA,SG,75.0,0.0,1229.0,9.6,20.3,0.473,0.4,1.2,0.293,9.2,19.1,0.484,4.9,6.2,0.787,1.6,1.6,3.2,3.3,1.2,0.1,2.7,2.9,24.4
1983,26.0,TOT,NBA,SG,19.0,3.0,304.0,6.5,17.2,0.379,0.2,0.6,0.4,6.3,16.6,0.379,1.3,2.6,0.5,1.3,0.9,2.3,1.7,1.7,0.4,1.4,2.3,14.6
1983,26.0,WSB,NBA,SG,15.0,3.0,277.0,6.9,16.8,0.411,0.3,0.6,0.4,6.6,16.1,0.411,1.3,2.6,0.5,1.3,1.0,2.3,1.8,1.7,0.4,1.6,2.3,15.3
1983,26.0,LAL,NBA,SG,4.0,0.0,27.0,2.7,21.3,0.125,0.0,0.0,,2.7,21.3,0.125,1.3,2.7,0.5,1.3,0.0,1.3,0.0,1.3,0.0,0.0,1.3,6.7
