Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,"September 10, 1961",22.0,NBA,PG,45.0,0.0,464.0,6.4,15.4,0.42,0.1,0.8,0.12,6.3,14.5,0.44,2.4,2.9,0.82,1.8,2.4,4.2,4.3,1.4,0.2,3.4,6.8,15.4,,93.0,109.0
1985,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,"September 10, 1961",23.0,NBA,PG,82.0,0.0,1304.0,6.9,15.2,0.45,0.1,0.8,0.18,6.7,14.4,0.47,2.4,3.3,0.73,0.8,2.8,3.6,6.4,2.9,0.6,3.6,6.2,16.3,,99.0,108.0
1986,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,"September 10, 1961",24.0,NBA,SG,70.0,27.0,1754.0,8.4,18.6,0.45,0.0,0.7,0.04,8.4,18.0,0.47,2.0,2.5,0.83,0.6,2.7,3.3,5.3,2.5,0.1,2.8,4.3,19.0,,101.0,108.0
1987,31,2882,TOT,Total After Trade,Sedale Threatt,"September 10, 1961",25.0,NBA,PG,68.0,8.0,1446.0,8.2,18.4,0.45,0.2,1.1,0.22,8.0,17.3,0.46,3.3,4.1,0.8,0.9,2.8,3.7,8.9,2.5,0.4,3.1,5.6,19.9,,106.0,109.0
1987,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,"September 10, 1961",25.0,NBA,PG,28.0,8.0,668.0,8.0,19.3,0.41,0.5,1.2,0.44,7.5,18.1,0.41,3.1,3.9,0.79,1.3,2.9,4.2,6.1,2.4,0.3,3.5,5.6,19.6,,98.0,110.0
1987,5,2882,CHI,Chicago Bulls,Sedale Threatt,"September 10, 1961",25.0,NBA,PG,40.0,0.0,778.0,8.4,17.6,0.48,0.0,1.0,0.0,8.4,16.5,0.51,3.4,4.2,0.8,0.5,2.8,3.3,11.4,2.7,0.6,2.7,5.7,20.3,,114.0,108.0
1988,31,2882,TOT,Total After Trade,Sedale Threatt,"September 10, 1961",26.0,NBA,PG,71.0,0.0,1055.0,10.1,19.9,0.51,0.1,1.3,0.11,10.0,18.7,0.54,2.7,3.3,0.8,1.1,3.0,4.1,7.5,2.8,0.4,3.0,4.7,23.1,,111.0,107.0
1988,5,2882,CHI,Chicago Bulls,Sedale Threatt,"September 10, 1961",26.0,NBA,PG,45.0,0.0,701.0,9.5,18.9,0.5,0.1,1.4,0.1,9.3,17.4,0.54,2.3,2.9,0.78,0.9,3.1,3.9,7.7,1.9,0.2,3.2,5.1,21.4,,107.0,108.0
1988,21,2882,SEA,Seattle Supersonics,Sedale Threatt,"September 10, 1961",26.0,NBA,PG,26.0,0.0,354.0,11.4,21.9,0.52,0.1,0.9,0.14,11.2,21.0,0.54,3.4,4.1,0.83,1.5,3.0,4.5,7.2,4.5,0.7,2.6,3.9,26.2,,117.0,105.0
1989,21,2882,SEA,Seattle Supersonics,Sedale Threatt,"September 10, 1961",27.0,NBA,PG,63.0,0.0,1220.0,9.2,18.7,0.49,0.4,1.2,0.37,8.8,17.5,0.5,2.5,3.0,0.82,1.2,3.4,4.6,9.4,3.3,0.2,3.0,6.1,21.4,,115.0,109.0
1990,21,2882,SEA,Seattle Supersonics,Sedale Threatt,"September 10, 1961",28.0,NBA,PG,65.0,18.0,1481.0,10.3,20.4,0.51,0.3,1.1,0.25,10.0,19.3,0.52,4.4,5.3,0.83,1.5,2.4,3.9,7.3,2.2,0.3,2.6,5.6,25.3,,120.0,112.0
1991,21,2882,SEA,Seattle Supersonics,Sedale Threatt,"September 10, 1961",29.0,NBA,PG,80.0,57.0,2066.0,10.5,20.2,0.52,0.2,0.8,0.29,10.2,19.3,0.53,3.3,4.2,0.79,0.6,1.8,2.4,6.6,2.7,0.2,3.3,4.6,24.5,,111.0,111.0
1992,14,2882,LAL,Los Angeles Lakers,Sedale Threatt,"September 10, 1961",30.0,NBA,PG,82.0,82.0,3070.0,8.6,17.6,0.49,0.3,1.0,0.32,8.3,16.6,0.5,3.4,4.1,0.83,0.7,3.6,4.3,10.0,2.8,0.3,3.1,3.9,21.0,,112.0,110.0
1993,14,2882,LAL,Los Angeles Lakers,Sedale Threatt,"September 10, 1961",31.0,NBA,PG,82.0,82.0,2893.0,9.0,17.7,0.51,0.2,0.9,0.26,8.8,16.8,0.52,3.1,3.7,0.82,0.8,3.9,4.7,9.7,2.4,0.2,3.0,4.3,21.3,,113.0,110.0
1994,14,2882,LAL,Los Angeles Lakers,Sedale Threatt,"September 10, 1961",32.0,NBA,PG,81.0,20.0,2278.0,9.1,18.8,0.48,0.1,0.7,0.15,9.0,18.1,0.5,3.0,3.4,0.89,0.6,2.8,3.4,7.6,2.4,0.4,2.3,4.1,21.3,,111.0,111.0
1995,14,2882,LAL,Los Angeles Lakers,Sedale Threatt,"September 10, 1961",33.0,NBA,PG,59.0,2.0,1384.0,7.9,15.9,0.5,1.3,3.5,0.38,6.6,12.5,0.53,3.2,4.0,0.79,0.8,3.8,4.5,9.0,2.0,0.4,2.6,5.1,20.3,,119.0,112.0
1996,14,2882,LAL,Los Angeles Lakers,Sedale Threatt,"September 10, 1961",34.0,NBA,PG,82.0,8.0,1687.0,7.4,16.2,0.46,1.8,5.2,0.36,5.6,11.0,0.51,1.7,2.2,0.76,0.6,2.3,2.9,8.3,2.1,0.3,2.3,5.5,18.4,,113.0,110.0
1997,11,2882,HOU,Houston Rockets,Sedale Threatt,"September 10, 1961",35.0,NBA,SG,21.0,0.0,334.0,4.4,11.6,0.38,1.3,3.1,0.4,3.1,8.5,0.37,0.9,1.3,0.75,0.8,3.0,3.8,6.3,2.4,0.5,2.0,4.5,11.0,,100.0,106.0
