Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,22.0,PHI,NBA,PG,45.0,0.0,464.0,6.4,15.4,0.419,0.1,0.8,0.125,6.3,14.5,0.436,2.4,2.9,0.821,1.8,2.4,4.2,4.3,1.4,0.2,3.4,6.8,15.4,,93.0,109.0
1985,23.0,PHI,NBA,PG,82.0,0.0,1304.0,6.9,15.2,0.452,0.1,0.8,0.182,6.7,14.4,0.467,2.4,3.3,0.733,0.8,2.8,3.6,6.4,2.9,0.6,3.6,6.2,16.3,,99.0,108.0
1986,24.0,PHI,NBA,SG,70.0,27.0,1754.0,8.4,18.6,0.453,0.0,0.7,0.042,8.4,18.0,0.468,2.0,2.5,0.833,0.6,2.7,3.3,5.3,2.5,0.1,2.8,4.3,19.0,,101.0,108.0
1987,25.0,TOT,NBA,PG,68.0,8.0,1446.0,8.2,18.4,0.448,0.2,1.1,0.219,8.0,17.3,0.462,3.3,4.1,0.798,0.9,2.8,3.7,8.9,2.5,0.4,3.1,5.6,19.9,,106.0,109.0
1987,25.0,PHI,NBA,PG,28.0,8.0,668.0,8.0,19.3,0.414,0.5,1.2,0.438,7.5,18.1,0.412,3.1,3.9,0.792,1.3,2.9,4.2,6.1,2.4,0.3,3.5,5.6,19.6,,98.0,110.0
1987,25.0,CHI,NBA,PG,40.0,0.0,778.0,8.4,17.6,0.48,0.0,1.0,0.0,8.4,16.5,0.51,3.4,4.2,0.803,0.5,2.8,3.3,11.4,2.7,0.6,2.7,5.7,20.3,,114.0,108.0
1988,26.0,TOT,NBA,PG,71.0,0.0,1055.0,10.1,19.9,0.508,0.1,1.3,0.111,10.0,18.7,0.535,2.7,3.3,0.803,1.1,3.0,4.1,7.5,2.8,0.4,3.0,4.7,23.1,,111.0,107.0
1988,26.0,CHI,NBA,PG,45.0,0.0,701.0,9.5,18.9,0.502,0.1,1.4,0.1,9.3,17.4,0.535,2.3,2.9,0.78,0.9,3.1,3.9,7.7,1.9,0.2,3.2,5.1,21.4,,107.0,108.0
1988,26.0,SEA,NBA,PG,26.0,0.0,354.0,11.4,21.9,0.519,0.1,0.9,0.143,11.2,21.0,0.535,3.4,4.1,0.833,1.5,3.0,4.5,7.2,4.5,0.7,2.6,3.9,26.2,,117.0,105.0
1989,27.0,SEA,NBA,PG,63.0,0.0,1220.0,9.2,18.7,0.494,0.4,1.2,0.367,8.8,17.5,0.502,2.5,3.0,0.818,1.2,3.4,4.6,9.4,3.3,0.2,3.0,6.1,21.4,,115.0,109.0
1990,28.0,SEA,NBA,PG,65.0,18.0,1481.0,10.3,20.4,0.506,0.3,1.1,0.25,10.0,19.3,0.52,4.4,5.3,0.828,1.5,2.4,3.9,7.3,2.2,0.3,2.6,5.6,25.3,,120.0,112.0
1991,29.0,SEA,NBA,PG,80.0,57.0,2066.0,10.5,20.2,0.519,0.2,0.8,0.286,10.2,19.3,0.529,3.3,4.2,0.792,0.6,1.8,2.4,6.6,2.7,0.2,3.3,4.6,24.5,,111.0,111.0
1992,30.0,LAL,NBA,PG,82.0,82.0,3070.0,8.6,17.6,0.489,0.3,1.0,0.323,8.3,16.6,0.499,3.4,4.1,0.831,0.7,3.6,4.3,10.0,2.8,0.3,3.1,3.9,21.0,,112.0,110.0
1993,31.0,LAL,NBA,PG,82.0,82.0,2893.0,9.0,17.7,0.508,0.2,0.9,0.264,8.8,16.8,0.521,3.1,3.7,0.823,0.8,3.9,4.7,9.7,2.4,0.2,3.0,4.3,21.3,,113.0,110.0
1994,32.0,LAL,NBA,PG,81.0,20.0,2278.0,9.1,18.8,0.482,0.1,0.7,0.152,9.0,18.1,0.496,3.0,3.4,0.89,0.6,2.8,3.4,7.6,2.4,0.4,2.3,4.1,21.3,,111.0,111.0
1995,33.0,LAL,NBA,PG,59.0,2.0,1384.0,7.9,15.9,0.497,1.3,3.5,0.379,6.6,12.5,0.529,3.2,4.0,0.793,0.8,3.8,4.5,9.0,2.0,0.4,2.6,5.1,20.3,,119.0,112.0
1996,34.0,LAL,NBA,PG,82.0,8.0,1687.0,7.4,16.2,0.458,1.8,5.2,0.355,5.6,11.0,0.507,1.7,2.2,0.761,0.6,2.3,2.9,8.3,2.1,0.3,2.3,5.5,18.4,,113.0,110.0
1997,35.0,HOU,NBA,SG,21.0,0.0,334.0,4.4,11.6,0.378,1.3,3.1,0.4,3.1,8.5,0.37,0.9,1.3,0.75,0.8,3.0,3.8,6.3,2.4,0.5,2.0,4.5,11.0,,100.0,106.0
