SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,19,NOP,Anthony Davis,21,4,4,172,47,87,0.54,0,2,0.0,47,85,0.55,0.54,32,36,0.89,9,35,44,8,5,12,13,12,126
2015,19,NOP,Eric Gordon,26,4,4,143,28,63,0.44,13,32,0.41,15,31,0.48,0.55,5,6,0.83,2,7,9,15,2,2,10,11,74
2015,19,NOP,Tyreke Evans,25,4,4,125,14,43,0.33,2,11,0.18,12,32,0.38,0.35,10,17,0.59,3,17,20,20,5,1,6,10,40
2015,19,NOP,Quincy Pondexter,26,4,4,124,10,28,0.36,3,10,0.3,7,18,0.39,0.41,6,7,0.86,3,17,20,12,7,0,1,13,29
2015,19,NOP,Norris Cole,26,4,0,106,15,36,0.42,3,14,0.21,12,22,0.55,0.46,2,3,0.67,1,6,7,7,0,1,8,15,35
2015,19,NOP,Ryan Anderson,26,4,0,95,16,36,0.44,5,12,0.42,11,24,0.46,0.51,6,6,1.0,7,10,17,9,0,2,4,12,43
2015,19,NOP,Omer Asik,28,4,4,79,2,10,0.2,0,0,,2,10,0.2,0.2,4,7,0.57,12,17,29,6,5,0,5,10,8
2015,19,NOP,Dante Cunningham,27,4,0,75,9,11,0.82,0,0,,9,11,0.82,0.82,3,3,1.0,4,14,18,2,3,4,0,7,21
2015,19,NOP,Jrue Holiday,24,3,0,55,7,19,0.37,1,4,0.25,6,15,0.4,0.4,4,4,1.0,2,1,3,13,2,1,5,3,19
2015,19,NOP,Alexis Ajinca,26,3,0,10,4,4,1.0,0,0,,4,4,1.0,1.0,0,0,,0,1,1,1,1,0,0,2,8
