PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Chris Mullin,25.0,82,82.0,3093,830,1630,0.509,23,100,0.23,807,1530,0.527,0.516,493,553,0.892,152,331,483,415,176,39,296,178,2176
Mitch Richmond,23.0,79,79.0,2717,649,1386,0.46799999999999997,33,90,0.36700000000000005,616,1296,0.475,0.48,410,506,0.81,158,310,468,334,82,13,269,223,1741
Winston Garland,24.0,79,79.0,2661,466,1074,0.434,10,43,0.233,456,1031,0.442,0.439,203,251,0.809,101,227,328,505,175,14,187,216,1145
Larry Smith,31.0,80,78.0,1897,219,397,0.552,0,0,,219,397,0.552,0.552,18,58,0.31,272,380,652,118,61,54,110,248,456
Rod Higgins,29.0,81,1.0,1887,301,633,0.47600000000000003,66,168,0.39299999999999996,235,465,0.505,0.528,188,229,0.821,111,265,376,160,39,42,76,172,856
Manute Bol,26.0,80,4.0,1769,127,344,0.369,20,91,0.22,107,253,0.423,0.39799999999999996,40,66,0.606,116,346,462,27,11,345,79,226,314
Otis Smith,25.0,80,5.0,1597,311,715,0.435,7,37,0.18899999999999997,304,678,0.44799999999999995,0.44,174,218,0.7979999999999999,128,202,330,140,88,40,129,165,803
Terry Teagle,28.0,66,41.0,1569,409,859,0.47600000000000003,2,12,0.16699999999999998,407,847,0.48100000000000004,0.47700000000000004,182,225,0.809,110,153,263,96,79,17,116,173,1002
Ralph Sampson,28.0,61,36.0,1086,164,365,0.449,3,8,0.375,161,357,0.451,0.45299999999999996,62,95,0.653,105,202,307,77,31,65,90,170,393
Steve Alford,24.0,57,3.0,868,145,313,0.46299999999999997,20,53,0.377,125,260,0.48100000000000004,0.495,49,59,0.831,10,59,69,83,44,3,44,54,359
John Starks,23.0,36,0.0,316,51,125,0.408,10,26,0.385,41,99,0.414,0.44799999999999995,34,52,0.654,15,26,41,27,23,3,39,36,146
Tellis Frank,23.0,32,2.0,245,34,91,0.374,0,1,0.0,34,90,0.37799999999999995,0.374,39,51,0.765,26,35,61,15,14,6,29,59,107
Ben McDonald,26.0,11,0.0,103,13,19,0.684,0,0,,13,19,0.684,0.684,9,15,0.6,4,8,12,5,4,0,3,11,35
Jerome Whitehead,32.0,5,0.0,42,3,6,0.5,0,0,,3,6,0.5,0.5,1,2,0.5,0,5,5,2,1,0,2,8,7
Orlando Graham,23.0,7,0.0,22,3,10,0.3,0,0,,3,10,0.3,0.3,2,4,0.5,8,3,11,0,0,0,2,6,8
John Stroeder,30.0,4,0.0,20,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,5,9,14,3,0,2,2,1,4
Shelton Jones,22.0,2,0.0,13,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,2,0,2,2,3,0,1,0,6
Team Totals,,82,,19905,3730,7977,0.46799999999999997,194,629,0.308,3536,7348,0.48100000000000004,0.48,1904,2384,0.799,1323,2561,3884,2009,831,643,1488,1946,9558
