PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin McHale,31.0,78,74.0,2876,661,1211,0.546,0,4,0.0,661,1207,0.5479999999999999,0.546,436,533,0.818,223,414,637,172,26,97,196,223,1758
Robert Parish,35.0,80,80.0,2840,596,1045,0.57,0,0,,596,1045,0.57,0.57,294,409,0.7190000000000001,342,654,996,175,79,116,200,209,1486
Reggie Lewis,23.0,81,57.0,2657,604,1242,0.486,3,22,0.136,601,1220,0.493,0.488,284,361,0.787,116,261,377,218,124,72,142,258,1495
Dennis Johnson,34.0,72,72.0,2309,277,638,0.434,7,50,0.14,270,588,0.45899999999999996,0.44,160,195,0.821,31,159,190,472,94,21,175,211,721
Brian Shaw,22.0,82,54.0,2301,297,686,0.433,0,13,0.0,297,673,0.441,0.433,109,132,0.826,119,257,376,472,78,27,188,211,703
Danny Ainge,29.0,45,28.0,1349,271,589,0.46,58,155,0.374,213,434,0.491,0.509,114,128,0.8909999999999999,37,117,154,215,52,1,82,108,714
Jim Paxson,31.0,57,7.0,1138,202,445,0.45399999999999996,4,24,0.16699999999999998,198,421,0.47,0.45799999999999996,84,103,0.816,18,56,74,107,38,8,57,96,492
Brad Lohaus,24.0,48,15.0,738,117,270,0.433,0,4,0.0,117,266,0.44,0.433,35,46,0.7609999999999999,47,95,142,49,21,26,49,101,269
Ed Pinckney,25.0,29,9.0,678,95,176,0.54,0,0,,95,176,0.54,0.54,103,129,0.7979999999999999,60,88,148,44,29,23,38,77,293
Mark Acres,26.0,62,0.0,632,55,114,0.48200000000000004,1,1,1.0,54,113,0.478,0.48700000000000004,26,48,0.542,59,87,146,19,19,6,23,94,137
Ron Grandison,24.0,72,0.0,528,59,142,0.415,0,10,0.0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177
Joe Kleine,27.0,28,2.0,498,59,129,0.457,0,1,0.0,59,128,0.461,0.457,53,64,0.828,49,88,137,32,15,5,37,66,171
Kelvin Upshaw,26.0,23,0.0,473,73,149,0.49,2,10,0.2,71,139,0.511,0.49700000000000005,14,20,0.7,6,30,36,97,19,3,42,62,162
Kevin Gamble,23.0,44,6.0,375,75,136,0.551,2,11,0.182,73,125,0.584,0.5589999999999999,35,55,0.636,11,31,42,34,14,3,19,40,187
Larry Bird,32.0,6,6.0,189,49,104,0.47100000000000003,0,0,,49,104,0.47100000000000003,0.47100000000000003,18,19,0.9470000000000001,1,36,37,29,6,5,11,18,116
Otis Birdsong,33.0,13,0.0,108,18,36,0.5,1,3,0.33299999999999996,17,33,0.515,0.514,0,2,0.0,4,9,13,9,3,1,12,10,37
Reggie Lewis,22.0,28,0.0,91,12,31,0.387,0,1,0.0,12,30,0.4,0.387,16,25,0.64,9,15,24,3,4,1,9,21,40
Team Totals,,82,,19780,3520,7143,0.493,78,309,0.252,3442,6834,0.504,0.498,1840,2349,0.7829999999999999,1179,2442,3621,2189,639,418,1336,1876,8958
