PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Derek Harper,27.0,81,81.0,2968,538,1127,0.47700000000000004,99,278,0.35600000000000004,439,849,0.517,0.521,229,284,0.8059999999999999,46,182,228,570,172,41,205,219,1404
Rolando Blackman,29.0,78,78.0,2946,594,1249,0.47600000000000003,30,85,0.353,564,1164,0.485,0.488,316,370,0.8540000000000001,70,203,273,288,65,20,165,137,1534
Sam Perkins,27.0,78,77.0,2860,445,959,0.46399999999999997,7,38,0.184,438,921,0.47600000000000003,0.46799999999999997,274,329,0.833,235,453,688,127,76,92,141,224,1171
James Donaldson,31.0,53,53.0,1746,193,337,0.573,0,0,,193,337,0.573,0.573,95,124,0.7659999999999999,158,412,570,38,24,81,83,111,481
Mark Aguirre,29.0,44,44.0,1529,373,829,0.45,29,99,0.293,344,730,0.47100000000000003,0.467,178,244,0.73,90,145,235,189,29,29,140,128,953
Brad Davis,33.0,78,4.0,1395,183,379,0.483,32,102,0.314,151,277,0.545,0.525,99,123,0.805,14,94,108,242,48,18,92,151,497
Adrian Dantley,33.0,31,25.0,1081,212,459,0.462,0,1,0.0,212,458,0.46299999999999997,0.462,204,263,0.7759999999999999,64,89,153,78,20,7,82,87,628
Bill Wennington,25.0,65,9.0,1074,119,275,0.433,1,9,0.111,118,266,0.444,0.435,61,82,0.7440000000000001,82,204,286,46,16,35,54,211,300
Terry Tyler,32.0,70,11.0,1057,169,360,0.469,1,9,0.111,168,351,0.479,0.47100000000000003,47,62,0.758,74,135,209,40,24,39,51,90,386
Herb Williams,30.0,30,20.0,903,78,197,0.396,0,2,0.0,78,195,0.4,0.396,43,68,0.632,48,149,197,36,15,54,41,80,199
Detlef Schrempf,26.0,37,1.0,845,112,263,0.426,2,16,0.125,110,247,0.445,0.43,127,161,0.789,56,110,166,86,24,9,56,118,353
Roy Tarpley,24.0,19,6.0,591,131,242,0.541,0,1,0.0,131,241,0.544,0.541,66,96,0.688,77,141,218,17,28,30,45,70,328
Morlon Wiley,22.0,51,1.0,408,46,114,0.40399999999999997,6,24,0.25,40,90,0.444,0.43,13,16,0.813,13,34,47,76,25,6,34,61,111
Uwe Blab,26.0,37,0.0,208,24,52,0.462,0,0,,24,52,0.462,0.462,20,25,0.8,11,33,44,12,3,13,14,36,68
Anthony Jones,26.0,25,0.0,131,24,64,0.375,4,15,0.267,20,49,0.408,0.406,12,14,0.857,10,10,20,13,9,2,4,13,64
Steve Alford,24.0,9,0.0,38,3,11,0.273,0,2,0.0,3,9,0.33299999999999996,0.273,1,2,0.5,0,3,3,9,1,0,1,3,7
Team Totals,,82,,19780,3244,6917,0.469,211,681,0.31,3033,6236,0.486,0.484,1785,2263,0.789,1048,2397,3445,1867,579,476,1233,1739,8484
