SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1985,13,LAC,2,Junior Bridgeman,SF,6-5,210,1953-09-17,US,9,Louisville
1985,13,LAC,44,Michael Cage,PF,6-9,224,1962-01-28,US,R,San Diego State
1985,13,LAC,42,Harvey Catchings,C,6-9,218,1951-09-02,US,10,Hardin-Simmons University
1985,13,LAC,40,James Donaldson,C,7-2,275,1957-08-16,GB,4,Washington State
1985,13,LAC,14,Franklin Edwards,PG,6-1,170,1959-02-02,US,3,Cleveland State University
1985,13,LAC,4,Lancaster Gordon,SG,6-3,185,1962-06-24,US,R,Louisville
1985,13,LAC,8,Marques Johnson,SF,6-7,218,1956-02-08,US,7,UCLA
1985,13,LAC,46,Jay Murphy,PF,6-9,220,1962-06-26,US,R,Boston College
1985,13,LAC,10,Norm Nixon,PG,6-2,170,1955-10-11,US,7,Duquesne
1985,13,LAC,18,Derek Smith,SG,6-6,205,1961-11-01,US,2,Louisville
1985,13,LAC,32,Bill Walton,C,6-11,210,1952-11-05,US,7,UCLA
1985,13,LAC,13,Bryan Warrick,PG,6-5,195,1959-07-22,US,2,Saint Joseph's
1985,13,LAC,22,Rory White,PF,6-8,210,1959-08-16,US,2,University of South Alabama
1985,13,LAC,38,Dale Wilkinson,SF,6-10,220,1960-03-18,US,R,Idaho State University
