SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1985,2,BOS,44,Danny Ainge,SG,6-4,175,1959-03-17,US,3,BYU
1985,2,BOS,33,Larry Bird,SF,6-9,220,1956-12-07,US,5,Indiana State University
1985,2,BOS,28,Quinn Buckner,PG,6-3,190,1954-08-20,US,8,Indiana
1985,2,BOS,34,Rick Carlisle,SG,6-5,210,1959-10-27,US,R,"University of Maine, Virginia"
1985,2,BOS,30,M.L. Carr,SF,6-6,205,1951-01-09,US,9,Guilford College
1985,2,BOS,40,Carlos Clark,SG,6-4,210,1960-08-10,US,1,Ole Miss
1985,2,BOS,3,Dennis Johnson,PG,6-4,185,1954-09-18,US,8,Pepperdine
1985,2,BOS,50,Greg Kite,C,6-11,250,1961-08-05,US,1,BYU
1985,2,BOS,31,Cedric Maxwell,SF,6-8,205,1955-11-21,US,7,UNC Charlotte
1985,2,BOS,32,Kevin McHale,PF,6-10,210,1957-12-19,US,4,Minnesota
1985,2,BOS,0,Robert Parish,C,7-1,230,1953-08-30,US,8,Centenary (LA)
1985,2,BOS,8,Scott Wedman,SF,6-7,215,1952-07-29,US,10,Colorado
1985,2,BOS,20,Ray Williams,PG,6-3,188,1954-10-14,US,7,Minnesota
